CompanyName,ContactName,Location,CodeNumber,BusinessType,dba,OpenedDate,BLGLOBALENTITYEXTENSIONID,BusinessPhone,ADDRESSLINE1,ADDRESSLINE2,ADDRESSLINE3,PREDIRECTION,STREETTYPE,POSTDIRECTION,UNITORSUITE,CITY,STATE,POSTALCODE,ISSUEDDATE,LICENSENUMBER,EXPIRATIONDATE
SOARING AROUND THE WORLD TRAVEL,ANGELA  NEWTON,Inside City Limits,561510,Travel Agency,,2022-02-23 00:00:00.000,a7833aaf-7097-483e-8e5a-2973bb1d832c,5417619947,2740,EASTWOOD,," ",LN,," ",GRANTS PASS,OR,97527,2024-05-20 10:59:00.000,BTAX-037394-05-2024,2025-05-31 10:59:00.000
"SOLAR MAN CO                  ",GARY  THOMAS,Inside City Limits,238220,Solar Equipment Installation,,1994-07-01 00:00:00.000,AEBC4708-DB79-4EBB-B3BF-47E42B2C4C80,5416604254,1205,JORDAN,,SW,ST,," ",GRANTS PASS,OR,97526,2024-07-17 13:40:01.000,BTAX-037943-07-2024,2025-07-31 13:40:01.000
"SORENSON, RANSOM & FERGUSON, LLP","RAMSOM, FERGUSON  SORENSON & CLYDE",Inside City Limits,541110,Lawyer,,2010-03-22 00:00:00.000,45FB5E98-D2F3-4934-8F00-F62E52B8EA53,5414763883,133,D,,NW,ST,," ",GRANTS PASS,OR,97526,2024-07-18 08:11:22.000,BTAX-037969-07-2024,2025-07-31 08:11:22.000
SOTELO INC," ",Inside City Limits,722511,Restaurant,EDIBERTO'S TACO SHOP,2023-03-07 00:00:00.000,d0a5f186-f43e-4cac-bf91-017ce3ec83e9,4582122790,1555,WILLIAMS HIGHWAY,,,HWY,,E,GRANTS PASS,OR,97527,2024-03-06 12:00:14.000,BTAX-037002-03-2024,2025-03-31 12:00:14.000
SOTELO INC,LEONARDO & DAVID SOTELO,Inside City Limits,722511,Restaurant,EDIBERTO'S TACO SHOP,2023-03-07 00:00:00.000,d0a5f186-f43e-4cac-bf91-017ce3ec83e9,4582122790,1555,WILLIAMS HIGHWAY,,,HWY,,E,GRANTS PASS,OR,97527,2024-03-06 12:00:14.000,BTAX-037002-03-2024,2025-03-31 12:00:14.000
"SOUND OF THE HARVEST MUSIC    ",LEWIS  CROWNOVER,Inside City Limits,451140,Retail-Music/Instruments & Supplies,,1996-07-15 00:00:00.000,46BB4B05-E428-4E7E-A163-22047CEF4C44,5412183002,1032,REGENT,,NW,DR,," ",GRANTS PASS,OR,97526,2024-10-14 09:51:08.000,BTAX-039044-10-2024,2025-10-31 09:51:08.000
SOUTH PACIFIC PIZZA INC," ",Inside City Limits,722511,Restaurant,DOMINO'S PIZZA,1997-10-25 00:00:00.000,0CC344D8-AD58-4098-9E76-CD59B8766388,5306354161,407,E,,NE,ST,,,GRANTS PASS,OR,97526,2024-12-24 10:25:55.000,BTAX-039585-12-2024,2025-12-31 10:25:55.000
SOUTH PACIFIC PIZZA INC,SHANE ANDERSON,Inside City Limits,722511,Restaurant,DOMINO'S PIZZA,1997-10-25 00:00:00.000,0CC344D8-AD58-4098-9E76-CD59B8766388,5306354161,407,E,,NE,ST,,,GRANTS PASS,OR,97526,2024-12-24 10:25:55.000,BTAX-039585-12-2024,2025-12-31 10:25:55.000
"SOUTH SIDE BARBER SHOP  "," ",Inside City Limits,812111,Barber Shop,,1986-11-01 00:00:00.000,1178BDCE-D1A8-4EFE-A0ED-01EB73F95FC4,9498360586,603,6TH,,SE,ST,,,GRANTS PASS,OR,97526,2024-09-04 09:01:03.000,BTAX-038745-09-2024,2025-09-30 09:01:03.000
"SOUTH SIDE BARBER SHOP  ",CAMERON KELLEY,Inside City Limits,812111,Barber Shop,,1986-11-01 00:00:00.000,1178BDCE-D1A8-4EFE-A0ED-01EB73F95FC4,9498360586,603,6TH,,SE,ST,,,GRANTS PASS,OR,97526,2024-09-04 09:01:03.000,BTAX-038745-09-2024,2025-09-30 09:01:03.000
SOUTHERN OR PLAY THERAPY," ",Inside City Limits,621112,Medical-Mental Health Specialist,,2017-03-29 00:00:00.000,3ced02d8-987c-4071-a3ab-94b126444579,5416596165,980,6TH,,SW,ST,,SUITE 18,GRANTS PASS,OR,97526,2024-07-23 08:34:42.000,BTAX-038056-07-2024,2025-07-31 08:34:42.000
SOUTHERN OR PLAY THERAPY,CONNIE WRIGHT,Inside City Limits,621112,Medical-Mental Health Specialist,,2017-03-29 00:00:00.000,3ced02d8-987c-4071-a3ab-94b126444579,5416596165,980,6TH,,SW,ST,,SUITE 18,GRANTS PASS,OR,97526,2024-07-23 08:34:42.000,BTAX-038056-07-2024,2025-07-31 08:34:42.000
"SOUTHERN OREGON ASPIRE        "," SOUTHERN OREGON ASPIRE        ",Inside City Limits,813410,Organization-Civic/Social,MAINTENANCE SERVICES,2009-07-01 00:00:00.000,E23D2DD7-BE00-4D89-BEE6-EC45DFB752B9,5414768241,1222,REDWOOD,,,AVE,,,GRANTS PASS,OR,97527,2024-10-22 15:47:06.000,BTAX-039206-10-2024,2025-10-31 15:47:06.000
SOUTHERN OREGON AUDIO VISUAL,SIRO  BIGNOTTI,Inside City Limits,443142,Retail-Electronics,AUDIO VISUAL EQUIPMENT REPAIR,1979-01-01 00:00:00.000,44F37A3E-310E-4D54-BE36-8D5FB38AF928,5414798020,545,ROGUE RIVER,," ",HWY,," ",GRANTS PASS,OR,97527,2025-01-08 09:26:34.000,BTAX-039677-01-2025,2026-01-31 09:26:34.000
SOUTHERN OREGON CARDIOLOGY LLC," SOUTHERN OREGON CARDIOLOGY LLC",Inside City Limits,621111,Medical-Physician,,2010-01-01 00:00:00.000,708EA9E2-5FB5-4EA4-9857-2635118B3252,5419307223,520,RAMSEY,,SW,AVE,,SUITE 204,GRANTS PASS,OR,97527,2024-07-17 08:33:24.000,BTAX-037924-07-2024,2025-07-31 08:33:24.000
SOUTHERN OREGON CUSTOMS LLC,FRED WILSON,Inside City Limits,811121,"Auto-Body, Paint & Interior",,2016-08-18 00:00:00.000,890eb55f-5955-470c-9aa1-98a8d576c8a6,5419443538,1259,ROGUE RIVER,,,HWY,,C,GRANTS PASS,OR,97527,2024-10-29 12:58:00.000,BTAX-039250-10-2024,2025-10-31 12:58:00.000
SOUTHERN OREGON CUSTOMS LLC," ",Inside City Limits,811121,"Auto-Body, Paint & Interior",,2016-08-18 00:00:00.000,890eb55f-5955-470c-9aa1-98a8d576c8a6,5419443538,1259,ROGUE RIVER,,,HWY,,C,GRANTS PASS,OR,97527,2024-10-29 12:58:00.000,BTAX-039250-10-2024,2025-10-31 12:58:00.000
SOUTHERN OREGON DANCE CENTER,KAREN  DAGGETT,Inside City Limits,711120,Dance Studio,,1989-06-01 00:00:00.000,6A621049-9684-4B99-B32D-E873B53C2D3E,5419168384,405,6TH,,SE,St,,,GRANTS PASS,OR,97526,2024-10-18 08:52:28.000,BTAX-039156-10-2024,2025-10-31 08:52:28.000
"SOUTHERN OREGON DENTAL LLC   ",CHARLES AOTO DANIEL ARRIGOTTI,Inside City Limits,621210,Medical-Dentist,,1990-03-01 00:00:00.000,37AAF50B-C5A1-4EEB-A6F9-80C7BD0086D8,5414767781,540,UNION,," ",AVE,," ",GRANTS PASS,OR,97527,2024-10-28 08:57:30.000,BTAX-039234-10-2024,2025-10-31 08:57:30.000
SOUTHERN OREGON DOG TRAINING," ",Inside City Limits,812910,Pet Care Services,,2019-03-19 00:00:00.000,0d758c9a-e500-407a-8c71-6d5d32a9a768,5418410756,1492,ROGUE RIVER,," ",HWY,,,GRANTS PASS,OR,97527,2024-09-05 13:47:32.000,BTAX-038771-09-2024,2025-09-30 13:47:32.000
SOUTHERN OREGON DOG TRAINING,BEAU & ALEESHA BUSHNELL,Inside City Limits,812910,Pet Care Services,,2019-03-19 00:00:00.000,0d758c9a-e500-407a-8c71-6d5d32a9a768,5418410756,1492,ROGUE RIVER,," ",HWY,,,GRANTS PASS,OR,97527,2024-09-05 13:47:32.000,BTAX-038771-09-2024,2025-09-30 13:47:32.000
"SOUTHERN OREGON DRYWALL LLC   ",SHANE  DRURY,Inside City Limits,238310,Drywall & Insulation,,2007-12-17 00:00:00.000,509C6EF7-8BA1-4CAF-B050-006F8AC7923A,5416601131,624,L,,SE,ST,," ",GRANTS PASS,OR,97526,2024-07-15 11:37:35.000,BTAX-037867-07-2024,2025-07-31 11:37:35.000
SOUTHERN OREGON EMPOWERED," ",Inside City Limits,611710,Educational Support Services,,2022-09-14 00:00:00.000,d2acb9f8-c982-442a-82c1-2a48386a38dc,5412957466,1335,HIGHLAND,,NW,AVE,," ",GRANTS PASS,OR,97526,2024-09-23 11:32:37.000,BTAX-038881-09-2024,2025-09-30 11:32:37.000
SOUTHERN OREGON EMPOWERED,ALENA HOUGHTON,Inside City Limits,611710,Educational Support Services,,2022-09-14 00:00:00.000,d2acb9f8-c982-442a-82c1-2a48386a38dc,5412957466,1335,HIGHLAND,,NW,AVE,," ",GRANTS PASS,OR,97526,2024-09-23 11:32:37.000,BTAX-038881-09-2024,2025-09-30 11:32:37.000
SOUTHERN OREGON GOODWILL INDUSTRIES," WILLPOWER TEMPORARY SERVICES",Inside City Limits,453310,Retail-Thrift Store,,1997-01-01 00:00:00.000,B62932BE-8719-47D6-8671-733F51DE5CCE,5414796000,1101,D,,NE,ST,," ",GRANTS PASS,OR,97526,2024-07-10 11:01:18.000,BTAX-037768-07-2024,2025-07-31 11:01:18.000
SOUTHERN OREGON HBOT," ",Inside City Limits,621111,Medical-Physician,,2021-04-01 00:00:00.000,fdbd104d-87b3-4a73-bdac-ee89624f3840,5414791289,1663,WILLIAMS,," ",HWY,," ",GRANTS PASS,OR,97527,2024-04-30 15:58:48.000,BTAX-037282-04-2024,2025-04-30 15:58:48.000
SOUTHERN OREGON HBOT,JON CHAMBERS,Inside City Limits,621111,Medical-Physician,,2021-04-01 00:00:00.000,fdbd104d-87b3-4a73-bdac-ee89624f3840,5414791289,1663,WILLIAMS,," ",HWY,," ",GRANTS PASS,OR,97527,2024-04-30 15:58:48.000,BTAX-037282-04-2024,2025-04-30 15:58:48.000
SOUTHERN OREGON MEDIATION CENTER,CLAUDIA  BEAUSOLEIL,Inside City Limits,624190,Social Svcs-Individual & Family Svcs,,2004-03-11 00:00:00.000,A4E942AE-CBD5-4E13-8082-12FE107D8139,5412266654,432,6TH,,NW,ST,,SUITE 209,GRANTS PASS,OR,97526,2024-08-05 09:15:54.000,BTAX-038342-08-2024,2025-08-31 09:15:54.000
SOUTHERN OREGON MEDICAL AESTHETICS CENTER,PHILLIP & JOYCE  SOLAR,Inside City Limits,621111,Medical-Physician,SOLAR INVESTMENT,2015-10-23 00:00:00.000,0F26E7DA-0F38-46A2-AF4E-70A204A48808,5414723223,1014,7TH,,NE,ST,," ",GRANTS PASS,OR,97526,2024-09-23 12:00:11.000,BTAX-038883-09-2024,2025-09-30 12:00:11.000
SOUTHERN OREGON ORTHOPEDICS INC," ",Inside City Limits,621111,Medical-Physician,PARAGON ORTHOPEDIC CENTER PC,2002-03-18 00:00:00.000,29A53758-11E3-4F74-841D-E42E7427002D,5414720603,702,RAMSEY,,SW,AVE,,,GRANTS PASS,OR,97527,2024-07-22 09:40:34.000,BTAX-038028-07-2024,2025-07-31 09:40:34.000
SOUTHERN OREGON PATHWAYS LLC," ",Inside City Limits,624190,Social Svcs-Individual & Family Svcs,,2022-01-12 00:00:00.000,48f0e27d-f8a6-4c00-8275-08ca4a61aed5,5414509615,418,6TH,,NW,ST,,,GRANTS PASS,OR,97526,2025-03-11 14:12:03.000,BTAX-040045-03-2025,2026-03-31 14:12:03.000
SOUTHERN OREGON PATHWAYS LLC,TAWNYA FREUDENTHALER,Inside City Limits,624190,Social Svcs-Individual & Family Svcs,,2022-01-12 00:00:00.000,48f0e27d-f8a6-4c00-8275-08ca4a61aed5,5414509615,418,6TH,,NW,ST,,,GRANTS PASS,OR,97526,2025-03-11 14:12:03.000,BTAX-040045-03-2025,2026-03-31 14:12:03.000
SOUTHERN OREGON PATIENT AWARENESS CENTER GRANTS PASS LLC,BRENDA THOMAS,Inside City Limits,621111,Medical-Physician,,2014-02-02 00:00:00.000,8B178A7C-DFF4-409D-A258-BD784A9D5051,5419555070,217-B,HILLCREST,,NE,DR,,,GRANTS PASS,OR,97526,2024-12-04 16:04:05.000,BTAX-039480-12-2024,2025-12-31 16:04:05.000
SOUTHERN OREGON REAL ESTATE VENTURES LLC," ",Outside City Limits,531110,Rental Units/Landlord,,2016-01-19 00:00:00.000,f286f87e-42f3-4aa1-941b-85249d34ebc3,5414505926,649,GRAY WOLF,," ",DR,," ",GRANTS PASS,OR,97526,2024-07-16 14:02:04.000,BTAX-037911-07-2024,2025-07-31 14:02:04.000
SOUTHERN OREGON REAL ESTATE VENTURES LLC,CHET BOLEN,Outside City Limits,531110,Rental Units/Landlord,,2016-01-19 00:00:00.000,f286f87e-42f3-4aa1-941b-85249d34ebc3,5414505926,649,GRAY WOLF,," ",DR,," ",GRANTS PASS,OR,97526,2024-07-16 14:02:04.000,BTAX-037911-07-2024,2025-07-31 14:02:04.000
SOUTHERN OREGON REAL ESTATE VENTURES LLC,CHET & ALLISON BOLEN,Outside City Limits,531110,Rental Units/Landlord,,2016-01-19 00:00:00.000,f286f87e-42f3-4aa1-941b-85249d34ebc3,5414505926,649,GRAY WOLF,," ",DR,," ",GRANTS PASS,OR,97526,2024-07-16 14:02:04.000,BTAX-037911-07-2024,2025-07-31 14:02:04.000
SOUTHERN OREGON RESTORATION INC,DAVID/HAROLD/GREG  JACOBY,Inside City Limits,238190,Contractor-General/Building Exterior,JACOBY CONSTRUCTION & DESIGN,1997-05-01 00:00:00.000,160D5181-01A3-4DEB-A8CE-9D4514A04753,5414729362,1110,MILBANK,,SE,RD,,,GRANTS PASS,OR,97526,2024-07-10 08:38:15.000,BTAX-037748-07-2024,2025-07-31 08:38:15.000
"SOUTHERN OREGON SANITATION, WC"," ",Inside City Limits,561720,Cleaning Service,SWEEPING DIVISION,2023-02-01 00:00:00.000,87f851f2-0395-413c-a87e-b39b014f8588,5414795335,1381,REDWOOD,,,AVE,,,GRANTS PASS,OR,97527,2024-07-25 15:31:37.000,BTAX-038115-07-2024,2025-07-31 15:31:37.000
"SOUTHERN OREGON SANITATION, WC","NICK, GRANT & TRENT, TINA FAHEY&CARPENTER",Inside City Limits,561720,Cleaning Service,SWEEPING DIVISION,2023-02-01 00:00:00.000,87f851f2-0395-413c-a87e-b39b014f8588,5414795335,1381,REDWOOD,,,AVE,,,GRANTS PASS,OR,97527,2024-07-25 15:31:37.000,BTAX-038115-07-2024,2025-07-31 15:31:37.000
SOUTHERN OREGON TATTOO ACADEMY," ",Inside City Limits,812199,Tattoo/Piercing Shop,,2021-05-20 00:00:00.000,172e1bfe-65f9-46e0-b25d-3fde2978a87f,5414502804,560,E,,NE,ST,,,GRANTS PASS,OR,97526,2024-07-26 08:23:41.000,BTAX-038124-07-2024,2025-07-31 08:23:41.000
SOUTHERN OREGON TATTOO ACADEMY,CHRISTOPHER TOLLIS,Inside City Limits,812199,Tattoo/Piercing Shop,,2021-05-20 00:00:00.000,172e1bfe-65f9-46e0-b25d-3fde2978a87f,5414502804,560,E,,NE,ST,,,GRANTS PASS,OR,97526,2024-07-26 08:23:41.000,BTAX-038124-07-2024,2025-07-31 08:23:41.000
"SOUTHERN OREGON TIRE & 4X4    ",EMMITT C & DANIEL V PATTERSON,Inside City Limits,441320,Retail-Tire Dealer,,2011-08-25 00:00:00.000,24637BAB-B818-4052-8F42-FE85DED78595,5419554444,851,MILBANK,,SE,RD,," ",GRANTS PASS,OR,97526,2024-10-14 10:35:35.000,BTAX-039048-10-2024,2025-10-31 10:35:35.000
"SOUTHERN OREGON TREE CARE, LLC",WILLIE  GINGG,Outside City Limits,541990,Professional-Misc,,2007-04-10 00:00:00.000,C56B109F-80A9-4FB3-8641-5FA7D6D7D3EF,5417720404,1564,GIBBON,,,RD,,,CENTRAL POINT,OR,97502,2024-09-30 11:15:09.000,BTAX-038977-09-2024,2025-09-30 11:15:09.000
SOUTHERN OREGON WATER WORKS INC,MICHAEL  LAMBERT,Inside City Limits,813990,Organization-Misc,,1990-01-01 00:00:00.000,76FEC0CB-30B6-4F23-8BE8-B332689E88B1,5414760154,1072,ROGUE RIVER,,,HWY,,#D,GRANTS PASS,OR,97527,2024-07-16 13:26:30.000,BTAX-037906-07-2024,2025-07-31 13:26:30.000
SOUTHPAW TATTOO PARLOR LLC," ",Inside City Limits,812199,Tattoo/Piercing Shop,SOUTHPAW TATTOO PARLOR,2019-01-28 00:00:00.000,d32efa94-3a41-4ae1-8c78-ae1b400f273f,5416596614,914,6TH,,SW,ST,,#A,GRANTS PASS,OR,97526,2024-04-29 13:56:19.000,BTAX-037274-04-2024,2025-04-30 13:56:19.000
SOUTHPAW TATTOO PARLOR LLC,JENNIFER GODFREY,Inside City Limits,812199,Tattoo/Piercing Shop,SOUTHPAW TATTOO PARLOR,2019-01-28 00:00:00.000,d32efa94-3a41-4ae1-8c78-ae1b400f273f,5416596614,914,6TH,,SW,ST,,#A,GRANTS PASS,OR,97526,2024-04-29 13:56:19.000,BTAX-037274-04-2024,2025-04-30 13:56:19.000
SPECIFIC ENERGY," ",Inside City Limits,443142,Retail-Electronics,BATTERIES PLUS BULBS,2019-02-01 00:00:00.000,37a756f4-0aed-4315-951b-8118c818158c,5418585103,200,TERRY,,NE,LN,,B,GRANTS PASS,OR,97526,2024-12-06 10:00:14.000,BTAX-039501-12-2024,2025-12-31 10:00:14.000
SPECIFIC ENERGY,RANDY PACE,Inside City Limits,443142,Retail-Electronics,BATTERIES PLUS BULBS,2019-02-01 00:00:00.000,37a756f4-0aed-4315-951b-8118c818158c,5418585103,200,TERRY,,NE,LN,,B,GRANTS PASS,OR,97526,2024-12-06 10:00:14.000,BTAX-039501-12-2024,2025-12-31 10:00:14.000
SPECIFIC ENERGY,DAN LAUTENSCHLEGER,Inside City Limits,443142,Retail-Electronics,BATTERIES PLUS BULBS,2019-02-01 00:00:00.000,37a756f4-0aed-4315-951b-8118c818158c,5418585103,200,TERRY,,NE,LN,,B,GRANTS PASS,OR,97526,2024-12-06 10:00:14.000,BTAX-039501-12-2024,2025-12-31 10:00:14.000
"SPECTROTEL, INC.",DAVID ZAHKA,Outside City Limits,517919,Telecommunications,,2020-10-01 00:00:00.000,36dac492-1a05-41b2-813d-e23d8bc05da7,6782577764,3535 ROUTE 66 BLDG 7,,,,,,,NEPTUNE,NJ,07753,2024-10-14 14:14:49.000,BTAX-039056-10-2024,2025-10-31 14:14:49.000
"SPECTROTEL, INC."," ",Outside City Limits,517919,Telecommunications,,2020-10-01 00:00:00.000,36dac492-1a05-41b2-813d-e23d8bc05da7,6782577764,3535 ROUTE 66 BLDG 7,,,,,,,NEPTUNE,NJ,07753,2024-10-14 14:14:49.000,BTAX-039056-10-2024,2025-10-31 14:14:49.000
SPECTRUM PROSTHETIC & ORTHOTICS LLC,FOREST SEXTON,Inside City Limits,621111,Medical-Physician,,1995-05-19 00:00:00.000,1575BDF7-E107-49DF-824F-41DE9B113B62,5419559678,300,UNION,,,AVE,,SUITE C,GRANTS PASS,OR,97527,2024-08-23 10:14:19.000,BTAX-038507-08-2024,2025-08-31 10:14:19.000
SPEEDY PACK & SHIP INC,SHAWN & ERICA  BUTLER,Inside City Limits,561431,Mail Center-Private,,2004-04-21 00:00:00.000,4E3274B7-0E81-4568-9A03-FB8B2D3A9B49,5419567639,1630,WILLIAMS,," ",HWY,," ",GRANTS PASS,OR,97527,2024-04-16 10:12:12.000,BTAX-037198-04-2024,2025-04-30 10:12:12.000
"SPENDLOVE DENTAL, PC"," ",Inside City Limits,621210,Medical-Dentist,,2022-04-20 00:00:00.000,03b1a91f-65cc-40cb-a846-11fc97f55ed5,5414764667,1100,7TH,,NE,ST,," B",GRANTS PASS,OR,97526,2024-04-17 14:50:29.000,BTAX-037218-04-2024,2025-04-30 14:50:29.000
"SPENDLOVE DENTAL, PC",NIKLAUS SPENDLOVE,Inside City Limits,621210,Medical-Dentist,,2022-04-20 00:00:00.000,03b1a91f-65cc-40cb-a846-11fc97f55ed5,5414764667,1100,7TH,,NE,ST,," B",GRANTS PASS,OR,97526,2024-04-17 14:50:29.000,BTAX-037218-04-2024,2025-04-30 14:50:29.000
SPERO SALON," ",Inside City Limits,812112,Beauty Salon,,2022-09-20 00:00:00.000,c6e2c600-77ad-49cd-949d-1157849bed2d,5412266623,215,A,,NE,ST,," ",GRANTS PASS,OR,97526,2024-09-10 11:06:01.000,BTAX-038793-09-2024,2025-09-30 11:06:01.000
SPERO SALON,OLIVIA TAMASHIRO,Inside City Limits,812112,Beauty Salon,,2022-09-20 00:00:00.000,c6e2c600-77ad-49cd-949d-1157849bed2d,5412266623,215,A,,NE,ST,," ",GRANTS PASS,OR,97526,2024-09-10 11:06:01.000,BTAX-038793-09-2024,2025-09-30 11:06:01.000
"SPICKLER & COMPANY            ",SANDRA M  SPICKLER,Outside City Limits,531110,Rental Units/Landlord,SANDRA SPICKLER RENTALS,1993-03-01 00:00:00.000,83BF9BE8-1A4D-4E77-A891-94B225F62459,5414711951,136,CHINOOK PARK,,,LN,,,GRANTS PASS,OR,97527,2024-11-14 13:13:37.000,BTAX-039367-11-2024,2025-11-30 13:13:37.000
SPORTS CARDS & COIN FANATICS," ",Inside City Limits,451120,"Retail-Hobbies, Toys & Games ",,2023-01-30 00:00:00.000,508d3ca4-fcc7-44cb-8049-0164663284a9,8186125843,115,H,,SW,ST,,,GRANTS PASS,OR,97526,2025-01-07 15:54:50.000,BTAX-039674-01-2025,2026-01-31 15:54:50.000
SPORTS CARDS & COIN FANATICS,ANTHONY MARINO,Inside City Limits,451120,"Retail-Hobbies, Toys & Games ",,2023-01-30 00:00:00.000,508d3ca4-fcc7-44cb-8049-0164663284a9,8186125843,115,H,,SW,ST,,,GRANTS PASS,OR,97526,2025-01-07 15:54:50.000,BTAX-039674-01-2025,2026-01-31 15:54:50.000
"SPRINKLER PROS INC            ",DUANE  GEURIN,Outside City Limits,541320,Landscaping Services,,2003-11-24 00:00:00.000,CC1FEF0E-EDF3-4A99-BBC4-BB8FACAFB669,5412189400,512,PYLE,,,DR,,,GRANTS PASS,OR,97527,2024-08-27 13:47:10.000,BTAX-038618-08-2024,2025-08-31 13:47:10.000
SQUATCH CORP,CORY WELCH & SARAH FATE-WELCH,Inside City Limits,811111,Auto-General Repair,BEST AUTO SERVICE CENTER/SQUATCH'S GARAGE,2022-08-07 00:00:00.000,eeca4f7e-d59c-4335-9b17-08bd1669d05c,5419550685,132,BEACON,,NE,DR,,,GRANTS PASS,OR,97526,2024-08-19 09:56:46.000,BTAX-038416-08-2024,2025-08-31 09:56:46.000
"STANTEC CONSULTING "," ",Inside City Limits,541330,Engineering Services,,2015-03-23 00:00:00.000,0ebdc45f-7041-4576-aa98-94f7a8793769,,1687,114TH,,,AVE,,SUITE 100,BELLEVUE,WA,980046964,2024-11-15 11:27:12.000,BTAX-039381-11-2024,2025-11-30 11:27:12.000
"STANTEC CONSULTING ",ROBERT GOMES,Inside City Limits,541330,Engineering Services,,2015-03-23 00:00:00.000,0ebdc45f-7041-4576-aa98-94f7a8793769,,1687,114TH,,,AVE,,SUITE 100,BELLEVUE,WA,980046964,2024-11-15 11:27:12.000,BTAX-039381-11-2024,2025-11-30 11:27:12.000
STAPLES THE OFFICE SUPER STORE,Donna King,Inside City Limits,453210,Retail-Office Supplies,,1998-03-07 00:00:00.000,393728EC-2E61-4741-9EE4-EA157452CDEF,5419555018,901,D,,NE,ST,,,GRANTS PASS,OR,97526,2025-02-04 09:40:39.000,BTAX-039836-02-2025,2026-02-28 09:40:39.000
STAR COLLISION CENTER,ARTHUR & MARK  LAMENSDORF,Inside City Limits,811121,"Auto-Body, Paint & Interior",STAR BODYWORKS - GRANTS PASS,2013-04-12 00:00:00.000,B10EED79-14E8-4129-8BED-B61C1CE5EED9,5414791191,715,UNION,," ",AVE,," ",GRANTS PASS,OR,97527,2024-08-01 11:08:28.000,BTAX-038252-08-2024,2025-08-31 11:08:28.000
"STAR MINI STORAGE LLC        ",JENNIFER  AUSLAND,Inside City Limits,493110,Storage & General Warehousing,,1997-07-01 00:00:00.000,96434189-F033-49C6-B00F-E6BEB42E99F7,5414764441,2744,HIGHLAND,,NW,AVE,," ",GRANTS PASS,OR,97526,2024-07-12 13:34:27.000,BTAX-037830-07-2024,2025-07-31 13:34:27.000
STARBUCKS CORPORATION," ",Inside City Limits,722515,Snack and Nonalcoholic Beverage Shop,STARBUCKS COFFEE #24938,2016-07-06 00:00:00.000,3d1e6a62-e8b8-463a-97a3-33e9bf049d25,2063184994,201,TERRY,,NE,LN,," ",GRANTS PASS,OR,97526,2024-10-03 16:09:41.000,BTAX-038995-10-2024,2025-10-31 16:09:41.000
STARBUCKS CORPORATION," ",Inside City Limits,722515,Snack and Nonalcoholic Beverage Shop,STARBUCKS COFFEE #24938,2016-07-06 00:00:00.000,3d1e6a62-e8b8-463a-97a3-33e9bf049d25,2063184994,201,TERRY,,NE,LN,," ",GRANTS PASS,OR,97526,2024-09-10 09:32:55.000,BTAX-038781-09-2024,2025-09-30 09:32:55.000
STARBUCKS CORPORATION," ",Inside City Limits,722515,Snack and Nonalcoholic Beverage Shop,STARBUCKS COFFEE #24938,2016-07-06 00:00:00.000,3d1e6a62-e8b8-463a-97a3-33e9bf049d25,2063184994,201,TERRY,,NE,LN,," ",GRANTS PASS,OR,97526,2024-09-10 09:32:55.000,BTAX-038781-09-2024,2025-09-30 09:32:55.000
STARBUCKS CORPORATION," ",Inside City Limits,722515,Snack and Nonalcoholic Beverage Shop,STARBUCKS COFFEE #24938,2016-07-06 00:00:00.000,3d1e6a62-e8b8-463a-97a3-33e9bf049d25,2063184994,201,TERRY,,NE,LN,," ",GRANTS PASS,OR,97526,2024-10-03 16:09:41.000,BTAX-038995-10-2024,2025-10-31 16:09:41.000
STARPRISES INC,JAMES LEFEBER,Inside City Limits,811111,Auto-General Repair,STAR AUTOMOTIVE / STAR IMPORT,1991-07-02 00:00:00.000,7A240BE4-3D5C-48C2-9867-7A5D75888743,5414769646,414,F,,NE,ST,," ",GRANTS PASS,OR,97526,2024-07-10 08:13:44.000,BTAX-037739-07-2024,2025-07-31 08:13:44.000
"STEAM DISTILLERY, LLC"," ",Inside City Limits,312140,Distillery,STEAM DISTILLERY,2021-06-03 00:00:00.000,0c50c261-8d33-4e8a-b517-e04ffeeeb482,5416603003,505,G,,SW,ST,," ",GRANTS PASS,OR,97526,2024-07-18 09:07:02.000,BTAX-037973-07-2024,2025-07-31 09:07:02.000
"STEAM DISTILLERY, LLC",MICHAEL BLAIR SCOTT DAVIS,Inside City Limits,312140,Distillery,STEAM DISTILLERY,2021-06-03 00:00:00.000,0c50c261-8d33-4e8a-b517-e04ffeeeb482,5416603003,505,G,,SW,ST,," ",GRANTS PASS,OR,97526,2024-07-18 09:07:02.000,BTAX-037973-07-2024,2025-07-31 09:07:02.000
"STEAMBOAT COIN LAUNDRY        ",CAROLYN  BROWN,Inside City Limits,812320,Dry Cleaning Services,,2004-11-01 00:00:00.000,4742B43E-CA2B-4687-8D75-5D3C4180FA80,5414796951,2037,VINE,,NW,ST,," ",GRANTS PASS,OR,97526,2024-07-31 13:58:38.000,BTAX-038215-07-2024,2025-07-31 13:58:38.000
"STEPHEN STARK EXCAVATION LLC ",STEPHEN & RENE'  STARK,Outside City Limits,238190,Contractor-General/Building Exterior,,1997-02-08 00:00:00.000,4590A7BB-D799-409C-9B15-2AF09E02DEA1,5414761226,756,STRINGER GAP,,,RD,,,GRANTS PASS,OR,97527,2024-07-15 11:13:50.000,BTAX-037862-07-2024,2025-07-31 11:13:50.000
