CompanyName,ContactName,Location,CodeNumber,BusinessType,dba,OpenedDate,BLGLOBALENTITYEXTENSIONID,BusinessPhone,ADDRESSLINE1,ADDRESSLINE2,ADDRESSLINE3,PREDIRECTION,STREETTYPE,POSTDIRECTION,UNITORSUITE,CITY,STATE,POSTALCODE,ISSUEDDATE,LICENSENUMBER,EXPIRATIONDATE
R & S MARKET LLC, ,Inside City Limits,445110,Food-Deli,ROGUE RIVER MARKET & DELI,00:00.0,70BC7C89-B818-48D9-89F0-8CC6AB8E61C7,7075086406,1641,ROGUE RIVER,, ,HWY,, ,GRANTS PASS,OR,97527,35:18.0,BTAX-035200-07-2023,35:18.0
R & S MARKET LLC,RAJU SHRESTHA & PUSPA SHRESTHA,Inside City Limits,453991,Retail-Tobacco Store,REDWOOD SMOKE SHOP,00:00.0,8b5a0842-b05b-41a9-90ae-92151fdfd385,7075086406,1720,REDWOOD,,,AVE,,STE C,GRANTS PASS,OR,97527,23:53.0,BTAX-036400-11-2023,23:53.0
R & S MARKET LLC, ,Inside City Limits,453991,Retail-Tobacco Store,REDWOOD SMOKE SHOP,00:00.0,8b5a0842-b05b-41a9-90ae-92151fdfd385,7075086406,1720,REDWOOD,,,AVE,,STE C,GRANTS PASS,OR,97527,23:53.0,BTAX-036400-11-2023,23:53.0
R & S MARKET LLC, ,Inside City Limits,445120,Convenience Store,SIXTH ST MARKET,00:00.0,965a642a-386b-441b-b4f3-8c368f5d7c56,7075086406,1330,6TH,,NW,ST,,SUITE E F G,GRANTS PASS,OR,97526,32:52.0,BTAX-035199-07-2023,32:52.0
R F D PROPERTY MANAGEMENT     ,RUTH DURHAM,Inside City Limits,531311,Property Management,,00:00.0,3CCC812D-6547-4D8D-AEB2-BB450F7F62A1,5414762464,2150,ALLEN CREEK,, ,RD,, ,GRANTS PASS,OR,97527,20:25.0,BTAX-034994-07-2023,20:25.0
R W HAYS CO                   ,ROBERT HAYS,Inside City Limits,447190,Gas Station,,00:00.0,23DC13D3-08A5-4B8D-B045-1FAB7EF8DD19,5417722053,529,F,,NE,ST,, ,GRANTS PASS,OR,97526,38:05.0,BTAX-035669-08-2023,38:05.0
R.D. YOUNGMON CONSTRUCTION    ,ROBERT  YOUNGMON,Inside City Limits,238190,Contractor-General/Building Exterior,,00:00.0,A085CD12-86E5-45A8-85D3-2EA820D1C141,5416603945,2700,LEONARD,, ,RD,, ,GRANTS PASS,OR,97527,48:21.0,BTAX-035353-07-2023,48:21.0
RADIANT FAMILY LLC            , BLACK & KRYZAK                ,Inside City Limits,621111,Medical-Physician,,00:00.0,6F5AE0A6-046F-4E32-A610-4F454D516D7F,5412440111,228,B,,NW,ST,, ,GRANTS PASS,OR,97526,34:27.0,BTAX-034655-07-2023,34:27.0
RAKESH AND RAM COMPANY LLC,SAKIN RAM,Inside City Limits,722511,Restaurant,A TASTE OF INDIA GRANTS PASS,00:00.0,49989b64-0b3f-4013-99d7-f0fc2e97fb5c,5415071800,1214,6TH,,NW,ST,, ,GRANTS PASS,OR,97526,40:44.0,BTAX-036391-11-2023,40:44.0
RAKESH AND RAM COMPANY LLC,RAKESH SHARMA,Inside City Limits,722511,Restaurant,A TASTE OF INDIA GRANTS PASS,00:00.0,49989b64-0b3f-4013-99d7-f0fc2e97fb5c,5415071800,1214,6TH,,NW,ST,, ,GRANTS PASS,OR,97526,40:44.0,BTAX-036391-11-2023,40:44.0
RAKESH AND RAM COMPANY LLC, ,Inside City Limits,722511,Restaurant,A TASTE OF INDIA GRANTS PASS,00:00.0,49989b64-0b3f-4013-99d7-f0fc2e97fb5c,5415071800,1214,6TH,,NW,ST,, ,GRANTS PASS,OR,97526,40:44.0,BTAX-036391-11-2023,40:44.0
RAM SHARAN LLC,RAM SHARAN,Inside City Limits,453991,Retail-Tobacco Store,WILLOW LANE SMOKE SHOP,00:00.0,13459e38-08b8-44cb-b426-8da4ec9d6519,4086801315,1673,WILLOW,,,LN,,,GRANTS PASS,OR,97527,09:35.0,BTAX-035291-07-2023,09:35.0
RANDY K JENTZSCH CPA LLC   ,RANDY  JENTZSCH,Inside City Limits,541211,Accountant-CPA,,00:00.0,98996B3B-0667-4FC8-94AE-069529AEBD37,5414798082,211,ROGUE RIVER,, ,HWY,, ,GRANTS PASS,OR,97527,07:05.0,BTAX-035501-08-2023,07:05.0
RAPLEY MOTORSPORTS            ,MARK  RAPLEY,Inside City Limits,811111,Auto-General Repair,,00:00.0,74117B8B-E500-43F2-B080-88496D98B35C,5414711732,428,5TH,,SW,ST,, ,GRANTS PASS,OR,97526,38:42.0,BTAX-035690-08-2023,38:42.0
RAY'S PRINTSHOP               ,DILLON  CAVIN,Inside City Limits,323111,Printing-Commercial,,00:00.0,026D8245-208F-47F1-B69E-222CA2BD07DC,5414719421,405,UNION,,,AVE,,A,GRANTS PASS,OR,97527,44:15.0,BTAX-036837-01-2024,44:15.0
RCRV'S OREGON LLC, ,Inside City Limits,453930,RV/Mobile Home Dealer,RIVER CITY RV'S ,00:00.0,4214706b-aad3-41d3-9362-8c64f3ea3cce,5414724999,1581,REDWOOD,,,AVE,,,GRANTS PASS,OR,97527,35:36.0,BTAX-034722-07-2023,35:36.0
REACHING OUR COMMUNITY        ,    ,Inside City Limits,624190,Social Svcs-Individual & Family Svcs,ROC FOOD PANTRY,00:00.0,85AB2FF6-F137-47BD-92D3-7F1D5F5F756E,5414763344,568,FOUNDRY,,SW,ST,, ,GRANTS PASS,OR,97526,35:41.0,BTAX-035621-08-2023,35:41.0
READING RAINBOW CHILD CARE, ,Inside City Limits,624410,Child Day Care,,00:00.0,b5832ad4-5ebe-48ae-b50d-54bd2c3bfb4d,5414159053,1480,D,,NE,ST,, ,GRANTS PASS,OR,97526,46:14.0,BTAX-036089-10-2023,46:14.0
READING RAINBOW CHILD CARE,EDUVIJES VALENZUELA,Inside City Limits,624410,Child Day Care,,00:00.0,b5832ad4-5ebe-48ae-b50d-54bd2c3bfb4d,5414159053,1480,D,,NE,ST,, ,GRANTS PASS,OR,97526,46:14.0,BTAX-036089-10-2023,46:14.0
READYRIDE SERVICES INC        ,JEFFREY MCCONNELL CHRISTOPHER ISABELL,Inside City Limits,485310,Transportation-Taxi,,00:00.0,791B054E-5BA4-4E4B-B364-D4B85A3A3F81,5414797920,1235,6TH,,NE,ST,, ,GRANTS PASS,OR,97526,31:09.0,TAXICO-034440-06-2023,31:09.0
REAL ESTATE CAFE LLC          ,MELINDA  PETERSON,Inside City Limits,531210,Real Estate Agents/Brokers,,00:00.0,8FAFEC8A-A051-47AD-9E7D-3BC841068EFD,5416591620,243,C,,NE,ST,, ,GRANTS PASS,OR,97526,33:27.0,BTAX-036338-11-2023,33:27.0
REAL ESTATE DESIGNED TO SELL LLC,SUSAN  TOKARZ,Inside City Limits,531236,Real Estate Development & Construction,,00:00.0,0E10B274-F48A-49AB-845B-D364D3E1979D,5416590554,1215,6TH,,NE,ST,, ,GRANTS PASS,OR,97526,36:25.0,BTAX-036447-11-2023,36:25.0
REAL ESTATE DESIGNED TO SELL LLC,SUSAN T TOKARZ-KRAUSS,Inside City Limits,531210,Real Estate Agents/Brokers,,00:00.0,21d54a55-7988-4b97-8e94-f73bb05c2b4c,5416590554,1831,ROGUE RIVER ,,,HWY,,,GRANTS PASS ,OR,97527,46:24.0,BTAX-035247-07-2023,46:24.0
REAL PROPERTY CONSULTANTS GRANTS PASS,PAUL  ZACHA,Inside City Limits,541611,Consulting Service,,00:00.0,E9002E99-EE08-49B3-8C92-574A6659ECAF,5414742541,1040,HAWTHORNE,,NW,AVE,, ,GRANTS PASS,OR,97526,47:30.0,BTAX-034661-07-2023,47:30.0
REALTY EXECUTIVES SOUTHERN OREGON,CHRIS & STEFANI  BARNETT,Inside City Limits,531210,Real Estate Agents/Brokers,,00:00.0,6C6042EE-291D-4B6B-A3CC-F89A3E812B11,5416605195,856,7TH,,NE,ST,, ,GRANTS PASS,OR,97526,23:55.0,BTAX-035548-08-2023,23:55.0
REALWISE PROPERTY MANAGEMENT, ,Inside City Limits,531311,Property Management,,00:00.0,666189E3-369E-450E-9EC9-7BABDCC99A64,5414762881,141,C,,NW,ST,, ,GRANTS PASS,OR,97526,25:22.0,BTAX-035238-07-2023,25:22.0
REBECCA LORANG CHT           ,REBECCA  LORANG,Inside City Limits,621112,Medical-Mental Health Specialist,,00:00.0,0548C3C0-4E1C-471B-967A-A8946A1B7E44,5416592170,777,7TH,,NE,ST,,215,GRANTS PASS,OR,97526,39:21.0,BTAX-035878-09-2023,39:21.0
REBECCA PETERSON ATTORNEY AT LAW,REBECCA  PETERSON,Inside City Limits,541110,Lawyer,,00:00.0,22484DA6-BDA3-4A15-A6DC-CD8DB9A0F574,5414725291,247,E,,NW,ST,, ,GRANTS PASS,OR,97526,10:08.0,BTAX-035462-08-2023,10:08.0
RECOGNITION SPECIALTIES INC   ,LOWELL  GIBSON,Inside City Limits,425120,Wholesale Agent,,00:00.0,E2B6F77E-3FD4-4D38-AA1D-4D59B98FFED2,5414763166,1710,HARBECK,, ,RD,, ,GRANTS PASS,OR,97527,32:12.0,BTAX-035647-08-2023,32:12.0
RED EYE HUT                   ,ERIC GOODRICH,Inside City Limits,448150,Retail-Clothing & Accessories,,00:00.0,5C56CFA3-E471-48CB-9355-722FCD811140,5419561245,220,6TH,,NW,ST,, ,GRANTS PASS,OR,97526,29:30.0,BTAX-036562-12-2023,29:30.0
RED EYE HUT                   , ,Inside City Limits,448150,Retail-Clothing & Accessories,,00:00.0,5C56CFA3-E471-48CB-9355-722FCD811140,5419561245,220,6TH,,NW,ST,, ,GRANTS PASS,OR,97526,29:30.0,BTAX-036562-12-2023,29:30.0
REDWOOD DIALYSIS #05517    , STAR DIALYSIS LLC             ,Inside City Limits,621492,Medical-Dialysis Center,,00:00.0,632B72BC-D579-438A-894C-20853A3B5F3C,5414740776,201,L,,SW,ST,, ,GRANTS PASS,OR,97526,10:05.0,BTAX-035660-08-2023,10:05.0
REDWOOD MARKET & DELI         ,RAJU & PUSPA  SHRESTHA,Inside City Limits,445110,Food-Deli,,00:00.0,DF886152-645C-44B7-8F44-C48496923BC7,5412953010,1720,REDWOOD,, ,AVE,, ,GRANTS PASS,OR,97527,16:49.0,BTAX-035203-07-2023,16:49.0
REDWOOD MINI STORAGE LLC, ,Inside City Limits,493110,Storage & General Warehousing,,00:00.0,fb2ce7b3-fe70-49e0-9ab0-07cf8268da0f,7074899929,100,PARDEE,,,LN,,,GRANTS PASS,OR,97527,06:16.0,BTAX-034471-06-2023,06:16.0
REDWOOD MINI STORAGE LLC,DELAINE FORTNER,Inside City Limits,493110,Storage & General Warehousing,,00:00.0,fb2ce7b3-fe70-49e0-9ab0-07cf8268da0f,7074899929,100,PARDEE,,,LN,,,GRANTS PASS,OR,97527,06:16.0,BTAX-034471-06-2023,06:16.0
REDWOOD MINI STORAGE LLC,JEFFREY FORTNER,Inside City Limits,493110,Storage & General Warehousing,,00:00.0,fb2ce7b3-fe70-49e0-9ab0-07cf8268da0f,7074899929,100,PARDEE,,,LN,,,GRANTS PASS,OR,97527,06:16.0,BTAX-034471-06-2023,06:16.0
REDWOOD MINI STORAGE LLC,BOBBY FORTNER,Inside City Limits,493110,Storage & General Warehousing,,00:00.0,fb2ce7b3-fe70-49e0-9ab0-07cf8268da0f,7074899929,100,PARDEE,,,LN,,,GRANTS PASS,OR,97527,06:16.0,BTAX-034471-06-2023,06:16.0
REDWOOD MOTEL                 ,FRANK  VON COELLN,Inside City Limits,721110,Hotel/Motel,,00:00.0,FA60925A-3D1D-4E89-A143-42E3BE92EF46,5414760878,815,6TH,,NE,ST,,,GRANTS PASS,OR,97526,31:42.0,BTAX-034565-07-2023,31:42.0
REDWOOD NURSERY               ,EDWARD  MOREY,Inside City Limits,444220,Retail-Nursery & Garden Center,,00:00.0,B7235AF0-0CE7-406A-A96D-C5EF03850430,5414742642,1303,REDWOOD,, ,AVE,, ,GRANTS PASS,OR,97527,52:56.0,BTAX-036101-10-2023,52:56.0
REDWOODCYCLES                 ,ROBERT  THRESSEN,Inside City Limits,451110,Retail-Sporting Goods,,00:00.0,E00B99E0-8622-4C12-AF12-0A817266F7F6,5414766333,849,ROGUE RIVER,,,HWY,,,GRANTS PASS,OR,97527,22:48.0,BTAX-037147-04-2024,22:48.0
"REEVES ENTERPRISES, INC       ",STEVE  REEVES,Inside City Limits,442299,Retail-Home Furnishings ,DRAPERIES N THINGS,00:00.0,30E035C8-D899-41B1-8193-A4C182B23621,5414795519,122,F,,NE,ST,, ,GRANTS PASS,OR,97526,47:02.0,BTAX-034621-07-2023,47:02.0
REGENCY CARE OF ROGUE VALLEY, ,Inside City Limits,624190,Social Svcs-Individual & Family Svcs,,00:00.0,427766BE-55A3-4720-88F8-7CB0EB320A35,5414792606,1710,FAIRVIEW,,NE,AVE,, ,GRANTS PASS,OR,97526,30:09.0,BTAX-036321-10-2023,30:09.0
REGENERATION DAY SPA          ,MELANIE BUCHANAN,Inside City Limits,812112,Beauty Salon,,00:00.0,6C03205A-C774-4A51-BB37-5C109EA86C5A,5414797546,212,SAVAGE,,NE,ST,, ,GRANTS PASS,OR,97526,14:27.0,BTAX-036797-01-2024,14:27.0
REGENERATION DAY SPA          ,MELANIE BUCHANAN,Inside City Limits,812112,Beauty Salon,,00:00.0,6C03205A-C774-4A51-BB37-5C109EA86C5A,5414797546,212,SAVAGE,,NE,ST,, ,GRANTS PASS,OR,97526,14:27.0,BTAX-036797-01-2024,14:27.0
REJUVENATE MASSAGE LLC,ENXIAN YAO,Inside City Limits,621399,Medical-Massage Therapy,,00:00.0,6db1a29c-db46-497d-bbeb-f0a4e9845e5c,,1051,6TH,,NE,ST,, STE 2A,GRANTS PASS,OR,97526,09:11.0,BTAX-036630-12-2023,09:11.0
REJUVENATE MASSAGE LLC, ,Inside City Limits,621399,Medical-Massage Therapy,,00:00.0,6db1a29c-db46-497d-bbeb-f0a4e9845e5c,,1051,6TH,,NE,ST,, STE 2A,GRANTS PASS,OR,97526,09:11.0,BTAX-036630-12-2023,09:11.0
REJUVENATE MASSAGE LLC,CRAIG WHELAN,Inside City Limits,621399,Medical-Massage Therapy,,00:00.0,6db1a29c-db46-497d-bbeb-f0a4e9845e5c,,1051,6TH,,NE,ST,, STE 2A,GRANTS PASS,OR,97526,09:11.0,BTAX-036630-12-2023,09:11.0
RELENTLESS ATHLETIC PERFORMANCE, ,Inside City Limits,713940,Fitness Center,,00:00.0,9c21f45f-ff69-435b-8185-95c901fb1cbc,5416598582,2163,SPALDING,,NE,AVE,,#14,GRANTS PASS,OR,97526,28:07.0,BTAX-037237-04-2024,28:07.0
RELENTLESS ATHLETIC PERFORMANCE,TRAVIS OSBORNE,Inside City Limits,713940,Fitness Center,,00:00.0,9c21f45f-ff69-435b-8185-95c901fb1cbc,5416598582,2163,SPALDING,,NE,AVE,,#14,GRANTS PASS,OR,97526,28:07.0,BTAX-037237-04-2024,28:07.0
RELIC SALON LLC,RACHAEL MILES,Inside City Limits,812112,Beauty Salon,RELIC FULL SERVICE SALON,00:00.0,2cc97f27-3395-4dc6-9b97-424d15e3638b,5412958125,1201,ROGUE RIVER,, ,HWY,,,GRANTS PASS,OR,97527,10:38.0,BTAX-034522-06-2023,10:38.0
RELIC SALON LLC, ,Inside City Limits,812112,Beauty Salon,RELIC FULL SERVICE SALON,00:00.0,2cc97f27-3395-4dc6-9b97-424d15e3638b,5412958125,1201,ROGUE RIVER,, ,HWY,,,GRANTS PASS,OR,97527,10:38.0,BTAX-034522-06-2023,10:38.0
RENU AESTHETICS, ,Inside City Limits,621111,Medical - Wellness,,00:00.0,653b10b8-8307-4bab-8ab4-0a78439cf6f2,5412183370,1212,7TH,,NE,ST,,,GRANTS PASS,OR,97526,38:57.0,BTAX-036611-12-2023,38:57.0
RENU AESTHETICS,RACHEL CODD,Inside City Limits,621111,Medical - Wellness,,00:00.0,653b10b8-8307-4bab-8ab4-0a78439cf6f2,5412183370,1212,7TH,,NE,ST,,,GRANTS PASS,OR,97526,38:57.0,BTAX-036611-12-2023,38:57.0
RESTAURANT DEVELOPMENT COMPANY,GREG HUBERT &  HOUSTON HUBERT,Inside City Limits,722511,Restaurant,RED ROBIN OF GRANTS PASS,00:00.0,d8192dee-c5e7-47e5-924d-94d6e29cdc80,5419164986,1561,ALLEN CREEK,, ,RD,, ,GRANTS PASS,OR,97527,50:37.0,BTAX-035803-09-2023,50:37.0
RESTAURANT DEVELOPMENT COMPANY,HAYLEY HUBERT & SHANE COYLE,Inside City Limits,722511,Restaurant,RED ROBIN OF GRANTS PASS,00:00.0,d8192dee-c5e7-47e5-924d-94d6e29cdc80,5419164986,1561,ALLEN CREEK,, ,RD,, ,GRANTS PASS,OR,97527,50:37.0,BTAX-035803-09-2023,50:37.0
RESTAURANT DEVELOPMENT COMPANY, ,Inside City Limits,722511,Restaurant,RED ROBIN OF GRANTS PASS,00:00.0,d8192dee-c5e7-47e5-924d-94d6e29cdc80,5419164986,1561,ALLEN CREEK,, ,RD,, ,GRANTS PASS,OR,97527,50:37.0,BTAX-035803-09-2023,50:37.0
RETINA & VITREOUS CENTER SO PC,WILLIAM  RODDEN ,Inside City Limits,621111,Medical-Physician,,00:00.0,F0FFBB78-D38D-4A4C-A134-12B1A4E0CDA4,5414883192,1019,7TH,,NE,ST,, ,GRANTS PASS,OR,97526,16:05.0,BTAX-036217-10-2023,16:05.0
RETINA CARE CENTER LLC,ADAM AUFDERHEIDE,Inside City Limits,621320,Medical-Optometrist,,00:00.0,FB1051BD-4C19-4931-8DEE-BE1AE2A79C27,5418422020,1236,7TH,,NE,ST,, ,GRANTS PASS,OR,97526,59:35.0,BTAX-035148-07-2023,59:35.0
REVER GRAND LLC,JOLENE SESSO,Inside City Limits,621610,Medical-Home Health Care Services,,00:00.0,2ab04473-66f0-4e28-b98e-4da14801d6a8,5415075337,1551,F,,NE,St,,,GRANTS PASS,OR,97526,05:14.0,BTAX-036095-10-2023,05:14.0
REVER GRAND LLC, ,Inside City Limits,621610,Medical-Home Health Care Services,,00:00.0,2ab04473-66f0-4e28-b98e-4da14801d6a8,5415075337,1551,F,,NE,St,,,GRANTS PASS,OR,97526,05:14.0,BTAX-036095-10-2023,05:14.0
REVIVAL MASSAGE AND WELLNESS, ,Inside City Limits,621399,Medical-Massage Therapy,,00:00.0,4b23bffd-e6fb-4703-bdc4-b8bb69e6c2e7,9717779759,531,E,,NE,ST,,E,GRANTS PASS,OR,97526,59:40.0,BTAX-036861-02-2024,59:40.0
REVIVAL MASSAGE AND WELLNESS,MICHELLE MILLER,Inside City Limits,621399,Medical-Massage Therapy,,00:00.0,4b23bffd-e6fb-4703-bdc4-b8bb69e6c2e7,9717779759,531,E,,NE,ST,,E,GRANTS PASS,OR,97526,59:40.0,BTAX-036861-02-2024,59:40.0
REVOLVO WEST LLC             ,LAWRENCE  KAUFMANN,Inside City Limits,441120,Auto-Used Car Dealer,,00:00.0,CA3AE0B3-AECF-471B-B8D0-C47F90077036,5419564951,699,UNION,, ,AVE,, ,GRANTS PASS,OR,97527,08:07.0,BTAX-036057-09-2023,08:07.0
RGB INC, ,Inside City Limits,811111,Auto-General Repair,STREAMLINE AUTO & EXHAUST,00:00.0,4618a26a-d4fd-4586-8b69-31d4be631029,5419414622,502,I,,SE,ST,, ,GRANTS PASS,OR,97526,14:58.0,BTAX-037323-05-2024,14:58.0
RGB INC,RICHARD BALDWIN,Inside City Limits,811111,Auto-General Repair,STREAMLINE AUTO & EXHAUST,00:00.0,4618a26a-d4fd-4586-8b69-31d4be631029,5419414622,502,I,,SE,ST,, ,GRANTS PASS,OR,97526,14:58.0,BTAX-037323-05-2024,14:58.0
"RI - GRANTS PASS, LLC           ",PETER  READ,Outside City Limits,531110,Rental Units/Landlord,,00:00.0,E094A0C6-6523-44CB-9817-D8AB33A29A91,5107045700,270,AGNESS,,NE,AVE,,,GRANTS PASS,OR,97526,21:50.0,BTAX-035547-08-2023,21:50.0
RICK EVANS INTERIORS LLC     ,RICK  EVANS,Inside City Limits,238190,Contractor-General/Building Exterior,,00:00.0,B747023E-9786-46EC-A1E5-4CD996DD3149,5416591681,2032,HAMILTON,,,LN,,,GRANTS PASS,OR,97527,05:12.0,BTAX-036237-10-2023,05:12.0
RICK RIKER PLANNING & RESEARCH SERVICES,RICK RIKER,Inside City Limits,541611,Consulting Service,,00:00.0,905F78A6-323F-4205-877E-B07631C7005A,5414797333,1501,A,,NE,ST,, ,GRANTS PASS,OR,97526,26:21.0,BTAX-034668-07-2023,26:21.0
RICK RIKER PLANNING & RESEARCH SERVICES,Rick Riker,Inside City Limits,541611,Consulting Service,,00:00.0,905F78A6-323F-4205-877E-B07631C7005A,5414797333,1501,A,,NE,ST,, ,GRANTS PASS,OR,97526,26:21.0,BTAX-034668-07-2023,26:21.0
RICK'S MEDICAL SUPPLY,JOHN CASSAR,Inside City Limits,423450,Medical Equipment and Supplies Merchant,,00:00.0,842976ff-1048-4ffe-93d9-2afa612d80b6,8882602550,1610,7TH,,NE,ST,, ,GRANTS PASS,OR,97526,06:37.0,BTAX-036959-02-2024,06:37.0
RICK'S MEDICAL SUPPLY, ,Inside City Limits,423450,Medical Equipment and Supplies Merchant,,00:00.0,842976ff-1048-4ffe-93d9-2afa612d80b6,8882602550,1610,7TH,,NE,ST,, ,GRANTS PASS,OR,97526,06:37.0,BTAX-036959-02-2024,06:37.0
RIGS AND RIDES                ,JOSH  BANCROFT,Inside City Limits,441110,Auto-New Car Dealer,,00:00.0,08B124B8-BDF8-41D5-A4D7-ACDF5438B568,5414747253,1600,7TH,,NE,ST,, ,GRANTS PASS,OR,97526,24:09.0,BTAX-034771-07-2023,24:09.0
RIMPORT                       ,RANDY  NICHOLSON,Inside City Limits,442210,Retail-Floor Coverings,FLOORS TO GO,00:00.0,41225E9D-7D04-433B-804C-A236FA315DB9,5414798000,550,6TH,,SW,ST,,B,GRANTS PASS,OR,97526,57:56.0,BTAX-036118-10-2023,57:56.0
RITA'S, ,Inside City Limits,448150,Retail-Clothing & Accessories,,00:00.0,3914be9a-035d-4262-8bec-253f0555ce58,3106132601,121,6TH,,SE,St,,,GRANTS PASS,OR,97526,40:36.0,BTAX-037036-03-2024,40:36.0
RITA'S,RITA GINGRAS,Inside City Limits,448150,Retail-Clothing & Accessories,,00:00.0,3914be9a-035d-4262-8bec-253f0555ce58,3106132601,121,6TH,,SE,St,,,GRANTS PASS,OR,97526,40:36.0,BTAX-037036-03-2024,40:36.0
RIVER CITY BOOKS INC. DBA OREGON BOOKS & GAMES, ,Inside City Limits,451211,Retail-Book Store,OREGON BOOKS & GAMES,00:00.0,395FB88F-37E8-4551-8220-7AA7868C67B2,5414763132,150,E,,NE,ST,, ,GRANTS PASS,OR,97526,42:02.0,BTAX-036222-10-2023,42:02.0
RIVER CITY DIESEL AND AUTOMOTIVE REPAIR, ,Inside City Limits,811111,Auto-General Repair,,00:00.0,165067d6-a982-45e4-a7cb-d21b31d02ffa,5419162548,1566,DOWELL,,,Rd,,C,GRANTS PASS,OR,97527,28:34.0,BTAX-035732-08-2023,28:34.0
RIVER CITY DIESEL AND AUTOMOTIVE REPAIR,JARRAD CARLSON,Inside City Limits,811111,Auto-General Repair,,00:00.0,165067d6-a982-45e4-a7cb-d21b31d02ffa,5419162548,1566,DOWELL,,,Rd,,C,GRANTS PASS,OR,97527,28:34.0,BTAX-035732-08-2023,28:34.0
RIVER OF WELLNESS ACUPUNCTURE ,DEBORAH  LANG,Inside City Limits,541990,Professional-Misc,,00:00.0,0C6BFB3A-DA98-4581-A24A-42AB9B6DD88A,5419569595,1692,LYNDA,,NE,Ln,,#A,GRANTS PASS,OR,97526,55:15.0,BTAX-035164-07-2023,55:15.0
RIVER STONE MASSAGE AND WELLNESS, ,Inside City Limits,621399,Medical-Massage Therapy,,00:00.0,f3de9366-c239-4ce2-8096-9493cf20b133,5414769659,598,E,,NE,St,,B,GRANTS PASS,OR,97526,26:05.0,BTAX-037172-04-2024,26:05.0
RIVER STONE MASSAGE AND WELLNESS,SHERI MORRIS,Inside City Limits,621399,Medical-Massage Therapy,,00:00.0,f3de9366-c239-4ce2-8096-9493cf20b133,5414769659,598,E,,NE,St,,B,GRANTS PASS,OR,97526,26:05.0,BTAX-037172-04-2024,26:05.0
RIVER VALLEY ADULT CARE HOME LLC,ANTONIO & LIANA  PEIRONI,Inside City Limits,623312,Medical-Assisted Living Facility/Elderly,,00:00.0,252D068E-C796-45E9-A1FA-49EC0C05DA99,5415822724,627,HARBECK,,W,RD,, ,GRANTS PASS,OR,97527,31:11.0,BTAX-035876-09-2023,31:11.0
RIVER VALLEY COMMUNITY CHURCH , ,Inside City Limits,813110,Religious Organization,,00:00.0,B74E4F9A-001F-4951-94EF-04BEAEA18F54,5414767761,405,6TH,,NE,ST,, ,GRANTS PASS,OR,97526,55:31.0,BTAX-036581-12-2023,55:31.0
"RIVER VALLEY LIFESTYLE LIVING, LLC", ,Inside City Limits,531210,Real Estate Agents/Brokers,UNITED COUNTRY REAL ESTATE,00:00.0,09671a12-25fe-47d3-97e2-8e854c4d212e,5417612518,208,6TH,,NW,ST,,8,GRANTS PASS,OR,97526,43:58.0,BTAX-036517-11-2023,43:58.0
"RIVER VALLEY LIFESTYLE LIVING, LLC",CRYSTAL ALLEMAND,Inside City Limits,531210,Real Estate Agents/Brokers,UNITED COUNTRY REAL ESTATE,00:00.0,09671a12-25fe-47d3-97e2-8e854c4d212e,5417612518,208,6TH,,NW,ST,,8,GRANTS PASS,OR,97526,43:58.0,BTAX-036517-11-2023,43:58.0
RIVER'S EDGE ACADEMY CHARTER SCHOOL, ,Inside City Limits,611699,Education-Misc Schools & Institutions,REACH SCHOOL,00:00.0,66bd6df3-4b12-440d-a0a4-0103dc1635ad,5412990299,290,C,,NE,ST,, ,GRANTS PASS,OR,97526,05:16.0,BTAX-035774-08-2023,05:16.0
RIVERS EDGE RESTAURANT        ,DARLA  FEIL,Inside City Limits,722511,Restaurant,,00:00.0,14D71401-1D63-4821-9A6B-9DC481A6770B,5412441182,1936,ROGUE RIVER,, ,HWY,, ,GRANTS PASS,OR,97527,20:12.0,BTAX-034533-07-2023,20:12.0
RIVERSIDE READY MIX           ,CHRIS  DAVISON,Inside City Limits,238110,Contractor-Concrete/Found/Structural,,00:00.0,D56B7D3B-F28B-42CE-80AD-63FAD78452FD,5414766206,531,MILL,,SE,ST,, ,GRANTS PASS,OR,97526,28:20.0,BTAX-035176-07-2023,28:20.0
RIVERTREE APARTMENTS INC      , RIVERTREE APARTMENTS,Outside City Limits,531110,Rental Units/Landlord,,00:00.0,0435F914-FB78-4A68-A28A-3FD512E6F395,5417795785,224,ROGUE RIVER,,SW,AVE,,,GRANTS PASS,OR,97526,03:47.0,BTAX-034764-07-2023,03:47.0
"RJS CONSTRUCTION, INC.", ,Inside City Limits,238190,Contractor-General/Building Exterior,,00:00.0,5390889f-6ff9-4164-80c4-3c80389f091e,5094520857,598,E,,NE,St,,D,GRANTS PASS,OR,97526,48:13.0,BTAX-036577-12-2023,48:13.0
"RJS CONSTRUCTION, INC.",SHANNON SEVIGNY,Inside City Limits,238190,Contractor-General/Building Exterior,,00:00.0,5390889f-6ff9-4164-80c4-3c80389f091e,5094520857,598,E,,NE,St,,D,GRANTS PASS,OR,97526,48:13.0,BTAX-036577-12-2023,48:13.0
"RJS CONSTRUCTION, INC.",RICHARD SEVIGNY,Inside City Limits,238190,Contractor-General/Building Exterior,,00:00.0,5390889f-6ff9-4164-80c4-3c80389f091e,5094520857,598,E,,NE,St,,D,GRANTS PASS,OR,97526,48:13.0,BTAX-036577-12-2023,48:13.0
