CompanyName,ContactName,Location,CodeNumber,BusinessType,dba,OpenedDate,BLGLOBALENTITYEXTENSIONID,BusinessPhone,ADDRESSLINE1,ADDRESSLINE2,ADDRESSLINE3,PREDIRECTION,STREETTYPE,POSTDIRECTION,UNITORSUITE,CITY,STATE,POSTALCODE,ISSUEDDATE,LICENSENUMBER,EXPIRATIONDATE
THE HAUL LLC                  ,JON CONNER,Inside City Limits,722511,Restaurant,,00:00.0,1F227CE2-72C2-472C-B3D5-BE948CBB121E,5414744991,121,H,,SW,ST,,,GRANTS PASS,OR,97526,03:20.0,BTAX-042228-11-2025,03:20.0
THE HILLMAN GROUP INC, ,Inside City Limits,424210,Vending Machine Operator,(INSIDE WALMART),00:00.0,faee47ea-8bbf-4fd8-8245-8ff53c406666,5138514900,135,TERRY,,NE,LN,, ,GRANTS PASS,OR,97526,22:00.0,BTAX-042561-01-2026,22:00.0
THE HOME DEPOT #4034          , HOME DEPOT USA INC            ,Inside City Limits,444130,Retail-Hardware,,00:00.0,1D09E016-C35E-4FCD-AB18-600B311FC7D7,7704338211,111,MILL,,NE,ST,, ,GRANTS PASS,OR,97526,47:59.0,BTAX-041151-08-2025,47:59.0
THE HUSKY SHOP                ,GEORGE  BARNES,Inside City Limits,451211,Retail-Book Store,,00:00.0,39510D09-FDD4-4E0B-B54C-4800FEDB34DB,5414760452,765,ROGUE RIVER,, ,HWY,, ,GRANTS PASS,OR,97527,13:31.0,BTAX-041105-08-2025,13:31.0
THE JELLY DONUT               ,PATTI  VIGUS,Inside City Limits,722511,Restaurant,,00:00.0,7E9D6A0F-CE20-4027-A1B9-6953F8160687,5416596246,1695,7TH,,NE,ST,, ,GRANTS PASS,OR,97526,29:05.0,BTAX-041232-08-2025,29:05.0
THE KEY MAN                   ,CHARLES  TATOM,Inside City Limits,561622,Locksmith,,00:00.0,E8E0D79E-31DA-4206-B5B2-DEF48C787E7E,5414745397,333,8TH,,SE,ST,,,GRANTS PASS,OR,97526,42:04.0,BTAX-042964-03-2026,42:04.0
THE KEY MAN II                ,CHARLES TATOM,Inside City Limits,561622,Locksmith,,00:00.0,822C30D4-C530-4ECD-9E92-00E0C7B388BC,5414745397,270,AGNESS,,NE,AVE,,,GRANTS PASS,OR,97526,49:59.0,BTAX-042965-03-2026,49:59.0
THE KITCHEN COMPANY LLC       ,ROY HEINZLE FRANK WRIGHT,Inside City Limits,454390,Retail-Misc Direct Selling Establishment,,00:00.0,DC70530C-2002-4EE5-A6EB-78DF5BDC1771,5419555311,301,6TH,,SE,ST,, ,GRANTS PASS,OR,97526,56:07.0,BTAX-041415-08-2025,56:07.0
THE LAUGHING CLAM LLC        ,KETURAH M & MICHAEL J  ALGER,Inside City Limits,722511,Restaurant,,00:00.0,AEFB03F4-E59C-4437-8A0C-D2623D106823,5414791110,121,G,,SW,ST,, ,GRANTS PASS,OR,97526,25:50.0,BTAX-041662-09-2025,25:50.0
THE LOFTS AT 6TH & G, ,Inside City Limits,531110,Rental Units/Landlord,,00:00.0,24149d36-0589-4620-93d3-57d90b42a7de,5419560231,111,G,,SE,ST,,,GRANTS PASS,OR,97526,54:42.0,BTAX-040508-06-2025,54:42.0
THE LOFTS AT 6TH & G,CARL JOHNSON,Inside City Limits,531110,Rental Units/Landlord,,00:00.0,24149d36-0589-4620-93d3-57d90b42a7de,5419560231,111,G,,SE,ST,,,GRANTS PASS,OR,97526,54:42.0,BTAX-040508-06-2025,54:42.0
THE MARKET                    ,DAVID WILLIAMS,Inside City Limits,452990,Retail-General Merchandise ,,00:00.0,D37C3D8F-B398-4A7A-AEF1-109CDB6316E2,5414797506,1070,ROGUE RIVER,, ,HWY,, ,GRANTS PASS,OR,97527,13:59.0,BTAX-040738-07-2025,13:59.0
THE MUFF SHOP                 ,RUDY CAMPOS,Inside City Limits,441310,Retail-Automotive Parts & Accessories,,00:00.0,A37D52ED-A247-4440-94DB-EEDB6BD06FC2,5414795333,321,H,,SE,ST,, ,GRANTS PASS,OR,97526,35:23.0,BTAX-041022-07-2025,35:23.0
THE OPAL HOUSE LLC,JAMIE HERKLOTZ,Inside City Limits,812112,Beauty Salon,THE OPAL HOUSE,00:00.0,3f9d2210-98b8-4207-b48c-55e51eb5f10b,5416604779,401,6TH,,SE,ST,,,GRANTS PASS,OR,97526,55:48.0,BTAX-040256-04-2025,55:48.0
THE OPAL HOUSE LLC, ,Inside City Limits,812112,Beauty Salon,THE OPAL HOUSE,00:00.0,3f9d2210-98b8-4207-b48c-55e51eb5f10b,5416604779,401,6TH,,SE,ST,,,GRANTS PASS,OR,97526,55:48.0,BTAX-040256-04-2025,55:48.0
THE ORCHID GRILL              ,EDUARDO  LEDESMA,Inside City Limits,722511,Restaurant,,00:00.0,41BDD8E4-0C93-4D88-89AA-74943B569A87,5418409917,1330,6TH,,NW,ST,, ,GRANTS PASS,OR,97526,45:55.0,BTAX-041855-09-2025,45:55.0
THE PERFECT LOCATION,REBECCA ANDERSON,Inside City Limits,531110,Rental Units/Landlord,,00:00.0,e6492e41-3257-4030-ae61-7dab5cf12157,5415071669,1102,C,,NW,ST,, ,GRANTS PASS,OR,97526,45:48.0,BTAX-041189-08-2025,45:48.0
THE PERFECT LOCATION,ROBERT ANDERSON,Inside City Limits,531110,Rental Units/Landlord,,00:00.0,e6492e41-3257-4030-ae61-7dab5cf12157,5415071669,1102,C,,NW,ST,, ,GRANTS PASS,OR,97526,45:48.0,BTAX-041189-08-2025,45:48.0
THE PERFECT LOCATION, ,Inside City Limits,531110,Rental Units/Landlord,,00:00.0,e6492e41-3257-4030-ae61-7dab5cf12157,5415071669,1102,C,,NW,ST,, ,GRANTS PASS,OR,97526,45:48.0,BTAX-041189-08-2025,45:48.0
THE PETERSON TRUST RENTALS,GARY L & MARIANNE  PETERSON,Inside City Limits,531110,Rental Units/Landlord,,00:00.0,08AAE4B3-2895-47B3-BC94-6FA40305AE7A,5414792981,910,M,,SE,ST,, ,GRANTS PASS,OR,97526,43:33.0,BTAX-042067-10-2025,43:33.0
THE PITTSBURGH PAINTS CO., ,Inside City Limits,444120,Retail-Paint & Wallpaper,,00:00.0,A5BE4126-5990-4BC3-9CFC-97436D63DF29,7247425507,310,BEACON,,NE,DR,,,GRANTS PASS,OR,97526,02:32.0,BTAX-042778-02-2026,02:32.0
THE PLAYGROUND EARLY LEARNING CENTER,MISTY  BRADBEER,Inside City Limits,624410,Child Day Care,,00:00.0,901CE3DA-72D6-48D1-976B-F855D5A625D6,5414790019,1351,M,,SE,ST,, ,GRANTS PASS,OR,97527,22:35.0,BTAX-040758-07-2025,22:35.0
"THE POKEMON COMPANY INTERNATIONAL, INC.", ,Inside City Limits,451120,"Retail-Hobbies, Toys & Games ",,00:00.0,8b1c18ee-76d6-468e-829a-a2f5ea0faf7b,2066412623,1101,GRANTS PASS,,,PKWY,,,GRANTS PASS,OR,97526,23:51.0,BTAX-040539-06-2025,23:51.0
THE POWER COMPANY             ,DARIN  FOWLER,Inside City Limits,811490,Personal & Household Goods Repair/Maint,,00:00.0,63F555A0-0596-44C7-AC75-1EE845425397,5416591878,4315,LOWER RIVER,, ,RD,, ,GRANTS PASS,OR,97526,14:49.0,BTAX-041896-09-2025,14:49.0
THE RED CANARY GIFT SHOP & CRAFTERS OUTLET,WENDY WONNELL,Inside City Limits,453220,Retail-Gift & Novelty Store,,00:00.0,A0A66DEB-FD5B-4387-9D1E-3C5CCBA3026A,5412180154,129,H,,SE,ST,,,GRANTS PASS,OR,97526,05:30.0,BTAX-041490-08-2025,05:30.0
THE RETROFIT PROFESSIONALS,EDWARD DEEMER CASEY LOFTUS,Inside City Limits,238190,Contractor-General/Building Exterior,,00:00.0,767a95b5-7605-458f-8b31-66d6a1370de5,5416607980,423,E,,NW,ST,,,GRANTS PASS,OR,97526,28:14.0,BTAX-040456-06-2025,28:14.0
THE RETROFIT PROFESSIONALS, ,Inside City Limits,238190,Contractor-General/Building Exterior,,00:00.0,767a95b5-7605-458f-8b31-66d6a1370de5,5416607980,423,E,,NW,ST,,,GRANTS PASS,OR,97526,28:14.0,BTAX-040456-06-2025,28:14.0
THE SHERWIN-WILLIAMS COMPANY #8192, THE SHERWIN-WILLIAMS COMPANY  ,Inside City Limits,444120,Retail-Paint & Wallpaper,,00:00.0,419F2636-5CF7-4100-8770-2F4EB33193CC,5414745985,1072,ROGUE RIVER,, ,HWY,,,GRANTS PASS,OR,97527,06:31.0,BTAX-041104-08-2025,06:31.0
THE SOUND LOUNGE LLC,DANA TOBLER,Inside City Limits,722410,Bar/Tavern,,00:00.0,d6a7da0f-34c5-45a3-9c16-641608973886,5414790712,225,H,,SE,ST,, ,GRANTS PASS,OR,97526,55:13.0,BTAX-042719-02-2026,55:13.0
THE SOUND LOUNGE LLC, ,Inside City Limits,722410,Bar/Tavern,,00:00.0,d6a7da0f-34c5-45a3-9c16-641608973886,5414790712,225,H,,SE,ST,, ,GRANTS PASS,OR,97526,55:13.0,BTAX-042719-02-2026,55:13.0
THE SUITES ASSISTED LIVING COMMUNITY, THE SUITES ASSISTED LIVING    ,Inside City Limits,623110,Medical-Nursing Care Facility,THE SUITES ASSISTED LIVING COMMUNITY,00:00.0,09C5669E-D20B-46FD-9BAA-17B28AA3D9D5,5033759016,1301,PARKDALE,, ,DR,, ,GRANTS PASS,OR,97527,06:41.0,BTAX-040361-05-2025,06:41.0
"THE SWEET LIFE HAIR SALON, LLC",CIARA OWEN,Inside City Limits,812112,Beauty Salon,,00:00.0,18679c53-12c3-422b-83c7-7abfbfc68357,5414761388,1681,7TH,,NE,ST,,,GRANTS PASS,OR,97526,04:17.0,BTAX-040494-06-2025,04:17.0
"THE SWEET LIFE HAIR SALON, LLC", ,Inside City Limits,812112,Beauty Salon,,00:00.0,18679c53-12c3-422b-83c7-7abfbfc68357,5414761388,1681,7TH,,NE,ST,,,GRANTS PASS,OR,97526,04:17.0,BTAX-040494-06-2025,04:17.0
THE TJX COMPANIES INC, ,Inside City Limits,448150,Retail-Clothing & Accessories,TJ MAXX #1565,00:00.0,93a77602-daf2-4f85-930c-0a462bbcc14f,7743085854,939,D,,NE,ST,,,GRANTS PASS,OR,97526,38:20.0,BTAX-042872-03-2026,38:20.0
THE TRAIN DEPOT LLC.  ,BOB  FEIL,Inside City Limits,722511,Restaurant,,00:00.0,DEADF483-4703-4944-B25B-C72C5E732ED7,5414714800,577,F,,NE,ST,, ,GRANTS PASS,OR,97526,50:06.0,BTAX-040744-07-2025,50:06.0
THE TWISTED CORK              , EATON & FORSHAY               ,Inside City Limits,722511,Restaurant,,00:00.0,72CE8D6A-4257-4118-916E-E26D51B0F69B,5417613695,210,6TH,,SW,ST,,,GRANTS PASS,OR,97526,07:14.0,BTAX-042144-10-2025,07:14.0
"THE WATERBOY DELIVERY SERVICE, LLC", ,Inside City Limits,492210,Delivery Service-Local,,00:00.0,fb3b6ef7-fdf5-4a72-b68b-10965cb6007d,5412261389,1011,VISTA,,SE,DR,, ,GRANTS PASS,OR,97527,49:25.0,BTAX-040914-07-2025,49:25.0
"THE WATERBOY DELIVERY SERVICE, LLC",JASON MARTINDALE,Inside City Limits,492210,Delivery Service-Local,,00:00.0,fb3b6ef7-fdf5-4a72-b68b-10965cb6007d,5412261389,1011,VISTA,,SE,DR,, ,GRANTS PASS,OR,97527,49:25.0,BTAX-040914-07-2025,49:25.0
THOMASON BEAN CO INC         ,DAVID  THOMASON,Inside City Limits,722515,Snack and Nonalcoholic Beverage Shop,THE HUMAN BEAN III ,00:00.0,6433B935-A1C8-42EA-9A4F-A21442FF193C,5419559506,1885,6TH,,NE,ST,, ,GRANTS PASS,OR,97526,34:33.0,BTAX-041539-08-2025,34:33.0
THOMASON BEAN CO INC         ,DAVID  THOMASON,Inside City Limits,722515,Snack and Nonalcoholic Beverage Shop,THE HUMAN BEAN ,00:00.0,3AABC166-85C0-4849-966E-0DA2F880EFAD,5419559506,840,F,,NE,ST,, ,GRANTS PASS,OR,97526,31:02.0,BTAX-041538-08-2025,31:02.0
THOMASON BEAN CO INC         ,DAVID  THOMASON,Inside City Limits,722515,Snack and Nonalcoholic Beverage Shop,THE HUMAN BEAN II ,00:00.0,6D82D1DF-89A7-4BB2-9241-2DADA9977C28,5419559506,109,CURTIS,, ,DR,, ,GRANTS PASS,OR,97527,27:09.0,BTAX-041537-08-2025,27:09.0
THOMASON BEAN CO INC         ,DAVID  THOMASON,Inside City Limits,722515,Snack and Nonalcoholic Beverage Shop,HUMAN BEAN,00:00.0,480fc675-ea5a-492b-a3b0-ca4df3abf3b0,5419559506,700,7TH,,SE,ST,,,GRANTS PASS,OR,97526,13:17.0,BTAX-040369-05-2025,13:17.0
THREE RIVERS ADULT FOSTER HOME,MICHELLE  ROBERTS,Inside City Limits,623312,Medical-Assisted Living Facility/Elderly,,00:00.0,B6FE7D6D-DAC2-47FB-A412-A5A0F33496C4,5417617093,1422,G,,SW,ST,, ,GRANTS PASS,OR,97526,00:45.0,BTAX-042315-11-2025,00:45.0
THREE RIVERS HEATING & AIR INC   ,LARRY  TACHELL,Inside City Limits,238220,Contractor-HVAC Services,,00:00.0,65B09450-E885-4AFB-9972-6BA7C0C83191,5414795181,1515,REDWOOD,, ,AVE,,2,GRANTS PASS,OR,97527,23:11.0,BTAX-042782-02-2026,23:11.0
THREE RIVERS HOUSING LLC,SHEILA HADDAD B. HAITHAM,Outside City Limits,531110,Rental Units/Landlord,,00:00.0,FC5455A6-118B-486F-B743-11F6305F88EC,5417618238,936,6TH,,SW,ST,,,GRANTS PASS,OR,97526,37:51.0,BTAX-040623-07-2025,37:51.0
THREE RIVERS LANDSCAPE MAINTENANCE, ,Inside City Limits,541320,Landscaping Services,THREE RIVERS LANDSCAPE MANAGEMENT,00:00.0,DB35D2B4-A24C-4E33-AA24-B0456437813E,5416603046,2456,ALLEN CREEK,, ,RD,, ,GRANTS PASS,OR,97527,45:38.0,BTAX-042718-02-2026,45:38.0
THREE RIVERS LANDSCAPE MAINTENANCE,SCOTT BONNEY,Inside City Limits,541320,Landscaping Services,THREE RIVERS LANDSCAPE MANAGEMENT,00:00.0,DB35D2B4-A24C-4E33-AA24-B0456437813E,5416603046,2456,ALLEN CREEK,, ,RD,, ,GRANTS PASS,OR,97527,45:38.0,BTAX-042718-02-2026,45:38.0
THREE RIVERS LANDSCAPE MAINTENANCE,TIFFANY BONNEY,Inside City Limits,541320,Landscaping Services,THREE RIVERS LANDSCAPE MANAGEMENT,00:00.0,DB35D2B4-A24C-4E33-AA24-B0456437813E,5416603046,2456,ALLEN CREEK,, ,RD,, ,GRANTS PASS,OR,97527,45:38.0,BTAX-042718-02-2026,45:38.0
THREE RIVERS RENTALS LLC,KARIN WIDMAIER,Inside City Limits,531110,Rental Units/Landlord,,00:00.0,350270b8-1140-450c-8192-b08432aa8a41,5416016522,1108,ROGUE,,SE,DR,, ,GRANTS PASS,OR,97526,18:23.0,BTAX-041719-09-2025,18:23.0
THREE RIVERS RENTALS LLC, ,Inside City Limits,531110,Rental Units/Landlord,,00:00.0,350270b8-1140-450c-8192-b08432aa8a41,5416016522,1108,ROGUE,,SE,DR,, ,GRANTS PASS,OR,97526,18:23.0,BTAX-041719-09-2025,18:23.0
THREE TREES INDUSTRIES,CHRIS DE WITT,Inside City Limits,561720,Cleaning Service,,00:00.0,68489c78-ac19-48ad-a976-156462aa178a,,1043,THELMA,,,WAY,,,GRANTS PASS,OR,97527,32:33.0,BTAX-042677-01-2026,32:33.0
THREE TREES INDUSTRIES, ,Inside City Limits,561720,Cleaning Service,,00:00.0,68489c78-ac19-48ad-a976-156462aa178a,,1043,THELMA,,,WAY,,,GRANTS PASS,OR,97527,32:33.0,BTAX-042677-01-2026,32:33.0
THREESONS LLC, ,Inside City Limits,722511,Restaurant,LULU'S FOR THE LOVE OF FOOD,00:00.0,0d06488e-cadf-4c28-b7f0-cd0f323fc913,,237,G,,SW,ST,, ,GRANTS PASS,OR,97526,04:16.0,BTAX-042279-11-2025,04:16.0
THREESONS LLC,GABE O'DRISCOLL,Inside City Limits,722511,Restaurant,LULU'S FOR THE LOVE OF FOOD,00:00.0,0d06488e-cadf-4c28-b7f0-cd0f323fc913,,237,G,,SW,ST,, ,GRANTS PASS,OR,97526,04:16.0,BTAX-042279-11-2025,04:16.0
THREESONS LLC,NATALLE O'DRISCOLL,Inside City Limits,722511,Restaurant,LULU'S FOR THE LOVE OF FOOD,00:00.0,0d06488e-cadf-4c28-b7f0-cd0f323fc913,,237,G,,SW,ST,, ,GRANTS PASS,OR,97526,04:16.0,BTAX-042279-11-2025,04:16.0
THRIFTY PAYLESS INC           , THRIFTY PAYLESS INC           ,Inside City Limits,446110,Pharmacy/Drug Store,RITE AID #5386,00:00.0,BF1C965A-DE89-4C7C-B4BC-29F265381046,5414793358,915,D,,NE,ST,,,GRANTS PASS,OR,97526,09:45.0,BTAX-040788-07-2025,09:45.0
THRIFTY PAYLESS INC           , ,Inside City Limits,446110,Pharmacy/Drug Store,CVS/PHARMACY # 11660,00:00.0,813B07B5-5295-4EEB-8F4F-F3B3542ED3EB,5414796698,1642,WILLIAMS,, ,HWY,, ,GRANTS PASS,OR,97527,49:27.0,BTAX-040598-07-2025,49:27.0
TICOR TITLE #26               ,MARK HOLMES,Inside City Limits,524291,Insurance Claims Adjusting,,00:00.0,A709854E-C46A-4B8E-9397-5E13E3BC451F,5414761171,744,7TH,,NE,ST,,,GRANTS PASS,OR,97526,56:40.0,BTAX-042915-03-2026,56:40.0
TIJUANA'S BIRRIA CORP, ,Inside City Limits,722511,Restaurant,,00:00.0,8e05a0a8-6d59-4ba7-ae71-bf247189a6a4,5412188105,1330,6TH,,NW,ST,,SUITE I,GRANTS PASS,OR,97526,34:33.0,BTAX-042574-01-2026,34:33.0
TIJUANA'S BIRRIA CORP,ANA LLELY RODRIGUEZ LOPEZ,Inside City Limits,722511,Restaurant,,00:00.0,8e05a0a8-6d59-4ba7-ae71-bf247189a6a4,5412188105,1330,6TH,,NW,ST,,SUITE I,GRANTS PASS,OR,97526,34:33.0,BTAX-042574-01-2026,34:33.0
TIMARI LLC,TIMARI DAVIS,Inside City Limits,561990,Auctioneer,ROGUE OREGON AUCTIONEERS AND PROPERTIES,00:00.0,0C5EABC9-09CC-4CDE-A827-230143673E6C,5414710916,123,EVELYN,,NE,AVE,, ,GRANTS PASS,OR,97526,31:31.0,BTAX-041793-09-2025,31:31.0
TIMBER PRODUCTS CO    ,JOHN BARKER,Inside City Limits,321999,Manufacturing-Wood Products,,00:00.0,7FE28354-5276-4E15-B9E9-EE3B7DD604A5,5414799735,1090,M,,SE,ST,, ,GRANTS PASS,OR,97526,54:33.0,BTAX-041574-08-2025,54:33.0
TIMELESS PIECES CLOCK REPAIR,JOHN MANN,Inside City Limits,811490,"Watch, Clock, Jewelry Repair",,00:00.0,b4291a8d-1206-4df8-a68e-149a9710cf59,5412262785,810,DELSIE,,,DR,,,GRANTS PASS,OR,97527,20:47.0,BTAX-042210-11-2025,20:47.0
TIMELESS PIECES CLOCK REPAIR, ,Inside City Limits,811490,"Watch, Clock, Jewelry Repair",,00:00.0,b4291a8d-1206-4df8-a68e-149a9710cf59,5412262785,810,DELSIE,,,DR,,,GRANTS PASS,OR,97527,20:47.0,BTAX-042210-11-2025,20:47.0
TOM BERNHART,TOM BERNHART,Inside City Limits,531110,Rental Units/Landlord,,00:00.0,1ce8cd3f-20b3-4caa-9805-b25d9beb7220,5416592697,1952,CROWN,,NW,ST,, ,GRANTS PASS,OR,97526,38:41.0,BTAX-042629-01-2026,38:41.0
TOM BERNHART, ,Inside City Limits,531110,Rental Units/Landlord,,00:00.0,1ce8cd3f-20b3-4caa-9805-b25d9beb7220,5416592697,1952,CROWN,,NW,ST,, ,GRANTS PASS,OR,97526,38:41.0,BTAX-042629-01-2026,38:41.0
TOM RANDALL INSURANCE AGENCY,THOMAS RANDALL,Inside City Limits,524210,Insurance Agency & Brokerages,TOM RANDALL STATE FARM,00:00.0,4ed7b538-69ba-4077-aa0a-da49e7bbf48e,5414744900,337,UNION,,,Ave,,A,GRANTS PASS,OR,97527,31:20.0,BTAX-041947-10-2025,31:20.0
TOM RANDALL INSURANCE AGENCY, ,Inside City Limits,524210,Insurance Agency & Brokerages,TOM RANDALL STATE FARM,00:00.0,4ed7b538-69ba-4077-aa0a-da49e7bbf48e,5414744900,337,UNION,,,Ave,,A,GRANTS PASS,OR,97527,31:20.0,BTAX-041947-10-2025,31:20.0
TOM'S AUTO SERVICE            ,THOMAS  HILL,Inside City Limits,811111,Auto-General Repair,,00:00.0,CEEF1023-A0C8-4A36-BBD2-6510325910AF,5414764144,242,F,,NW,ST,, ,GRANTS PASS,OR,97526,10:10.0,BTAX-036410-11-2023,10:10.0
TONY HARO MA LPC,TONY  HARO,Inside City Limits,621112,Medical-Mental Health Specialist,,00:00.0,6210BAD4-6ECF-4868-BB96-90396E785A47,5417874217,777,7TH,,NE,ST,,SUITE 214,GRANTS PASS,OR,97526,58:54.0,BTAX-041342-08-2025,58:54.0
TOP NOTCH TREE SERVICE LLC,KYLE ARMIJO,Outside City Limits,238190,Contractor-General/Building Exterior,,00:00.0,676225f2-a55c-4e2b-b246-f9ed9fc1693e,5412913029,2497,MIDWAY,,,AVE,,,GRANTS PASS,OR,97527,14:22.0,BTAX-042949-03-2026,14:22.0
TOP NOTCH TREE SERVICE LLC, ,Outside City Limits,238190,Contractor-General/Building Exterior,,00:00.0,676225f2-a55c-4e2b-b246-f9ed9fc1693e,5412913029,2497,MIDWAY,,,AVE,,,GRANTS PASS,OR,97527,14:22.0,BTAX-042949-03-2026,14:22.0
TOPS & TEES LLC,JARED RYDELL,Inside City Limits,454390,Retail-Misc Direct Selling Establishment,,00:00.0,72571a0e-183f-44de-a82d-555b7824afc8,5414762226,1460,WILLIAMS,, ,HWY,, ,GRANTS PASS,OR,97527,39:42.0,BTAX-041089-08-2025,39:42.0
TOPS & TEES LLC, ,Inside City Limits,454390,Retail-Misc Direct Selling Establishment,,00:00.0,72571a0e-183f-44de-a82d-555b7824afc8,5414762226,1460,WILLIAMS,, ,HWY,, ,GRANTS PASS,OR,97527,39:42.0,BTAX-041089-08-2025,39:42.0
TORQUE MONKEY AUTO REPAIR,KURTIS DYMOCK,Inside City Limits,811111,Auto-General Repair,,00:00.0,5b0a2569-6e5d-42e1-860b-1244bb4e1055,5419559541,2600,CLOVERLAWN,, ,DR,, ,GRANTS PASS,OR,97527,27:33.0,BTAX-041137-08-2025,27:33.0
TORQUE MONKEY AUTO REPAIR, ,Inside City Limits,811111,Auto-General Repair,,00:00.0,5b0a2569-6e5d-42e1-860b-1244bb4e1055,5419559541,2600,CLOVERLAWN,, ,DR,, ,GRANTS PASS,OR,97527,27:33.0,BTAX-041137-08-2025,27:33.0
TOTAL LOOK-TOPLINE            ,LINDA & PAUL KING,Inside City Limits,446120,Retail-Beauty Supply/Cosmetics,,00:00.0,038A5D95-2D18-48F7-AB2A-82F724C9EB52,5414769098,420,GREENWOOD,,SW,AVE,, ,GRANTS PASS,OR,97526,20:50.0,BTAX-041727-09-2025,20:50.0
"TOTAL PERFORMANCE SPORTS MEDICINE, PC      ",SCOTT  THORSEN,Inside City Limits,621310,Medical-Chiropractor,,00:00.0,A075F908-BFA0-4058-A40B-68A69B824E9D,5414764010,1328,6TH,,NW,ST,, ,GRANTS PASS,OR,97526,20:33.0,BTAX-040868-07-2025,20:33.0
TOUCHPOINT NETWORKS LLC      ,CHUCK  WHITELEY,Outside City Limits,238990,Contractor-Trade/Specialty,,00:00.0,C224EB0A-1482-49E3-92E0-9CE3B02CC4CF,5418421000,1150,KNUTSON,,,AVE,,#10,MEDFORD,OR,97504,54:26.0,BTAX-042460-12-2025,54:26.0
TOWNE CENTRE INSURANCE SERVICE, ,Inside City Limits,524210,Insurance Agency & Brokerages,,00:00.0,459898BB-FA91-46EA-B711-B03C7A78D7F3,5414763311,315,7TH,,SE,ST,, ,GRANTS PASS,OR,97526,54:54.0,BTAX-042377-12-2025,54:54.0
TOWNE CENTRE INSURANCE SERVICE,BOB HENRY,Inside City Limits,524210,Insurance Agency & Brokerages,,00:00.0,459898BB-FA91-46EA-B711-B03C7A78D7F3,5414763311,315,7TH,,SE,ST,, ,GRANTS PASS,OR,97526,54:54.0,BTAX-042377-12-2025,54:54.0
TRACTOR SUPPLY COMPANY WEST LLC #2299, ,Inside City Limits,444220,Retail-Farm Supplies,,00:00.0,f8c55471-5c32-4302-83af-e7b2fb374844,5414744321,1427,7TH,,NE,ST,, ,GRANTS PASS,OR,97526,01:58.0,BTAX-041053-08-2025,01:58.0
"TRAFFIC SAFETY TRAFFIC CONTROL FLAGGING, LLC", ,Outside City Limits,238990,Contractor-Trade/Specialty,,00:00.0,9b2b5953-d55b-4cf4-a2b0-aa61a65c6562,5418210673,5273,CROWFOOT,,,RD,,,TRAIL,OR,97541,47:31.0,BTAX-042361-12-2025,47:31.0
"TRAFFIC SAFETY TRAFFIC CONTROL FLAGGING, LLC",LARRY RUNYAN,Outside City Limits,238990,Contractor-Trade/Specialty,,00:00.0,9b2b5953-d55b-4cf4-a2b0-aa61a65c6562,5418210673,5273,CROWFOOT,,,RD,,,TRAIL,OR,97541,47:31.0,BTAX-042361-12-2025,47:31.0
"TRANSFORM YOUTH AND FAMILY COUNSELING, LLC", ,Inside City Limits,624190,Social Svcs-Individual & Family Svcs,,00:00.0,d3eefa2c-ef6d-4b92-8587-da28c6f75f2c,5415076400,1692,LYNDA,,NE,LN,,STE C,GRANTS PASS,OR,97526,20:17.0,BTAX-040432-05-2025,20:17.0
"TRANSFORM YOUTH AND FAMILY COUNSELING, LLC",LAUREN BELLENBAUM,Inside City Limits,624190,Social Svcs-Individual & Family Svcs,,00:00.0,d3eefa2c-ef6d-4b92-8587-da28c6f75f2c,5415076400,1692,LYNDA,,NE,LN,,STE C,GRANTS PASS,OR,97526,20:17.0,BTAX-040432-05-2025,20:17.0
"TRESSI ALBEE, MA, LPC", ,Inside City Limits,621420,Medical-Mental Health/Substance Abuse Center,,00:00.0,e9c60f28-0435-4ef3-a199-5751fc028696,5414150436,121,A,,NE,ST,,STE A,GRANTS PASS,OR,97526,58:36.0,BTAX-040496-06-2025,58:36.0
"TRESSI ALBEE, MA, LPC","TRESSI ALBEE, MA, LPC",Inside City Limits,621420,Medical-Mental Health/Substance Abuse Center,,00:00.0,e9c60f28-0435-4ef3-a199-5751fc028696,5414150436,121,A,,NE,ST,,STE A,GRANTS PASS,OR,97526,58:36.0,BTAX-040496-06-2025,58:36.0
TRINITY VALLEY PHARMACY LLC  ,NANCY HINKE PAUL KERLEY,Inside City Limits,446110,Pharmacy/Drug Store,,00:00.0,5D90F6B0-15FE-48AB-928E-B4825265656C,5414749437,2001,FOOTHILL,,NE,BLVD,,F3,GRANTS PASS,OR,97526,05:06.0,BTAX-041902-09-2025,05:06.0
TROPIC AIR INC, ,Outside City Limits,238220,Contractor-HVAC Services,"TROPIC AIR, INC",00:00.0,298f380d-67f4-49b0-a1da-91a10704e2a0,5417739866,2728,MAIN,,W,ST,,,MEDFORD,OR,97501,39:27.0,BTAX-042785-02-2026,39:27.0
TROPIC AIR INC,ROLANDO RODRIGUEZ,Outside City Limits,238220,Contractor-HVAC Services,"TROPIC AIR, INC",00:00.0,298f380d-67f4-49b0-a1da-91a10704e2a0,5417739866,2728,MAIN,,W,ST,,,MEDFORD,OR,97501,39:27.0,BTAX-042785-02-2026,39:27.0
TRUAX CORPORATION             ,JOHN TRUAX,Inside City Limits,447190,Gas Station,TOWNE PUMP ,00:00.0,09E86BEE-92E0-41C1-836A-86E050BA0C31,5417581500,1820,7TH,,NE,ST,, ,GRANTS PASS,OR,97526,29:35.0,BTAX-041452-08-2025,29:35.0
