CompanyName,ContactName,Location,CodeNumber,BusinessType,dba,OpenedDate,BLGLOBALENTITYEXTENSIONID,BusinessPhone,ADDRESSLINE1,ADDRESSLINE2,ADDRESSLINE3,PREDIRECTION,STREETTYPE,POSTDIRECTION,UNITORSUITE,CITY,STATE,POSTALCODE,ISSUEDDATE,LICENSENUMBER,EXPIRATIONDATE
SHARP'S SPECIALIZED CLEANING," ",Outside City Limits,561720,Cleaning Service,,2022-04-21 00:00:00.000,b700d496-83a9-409e-b832-2d9d8f51a0dd,,1130,SOLDIER CREEK,,,RD,,,GRANTS PASS,OR,97526,2025-09-26 10:44:02.000,BTAX-041882-09-2025,2026-08-31 10:44:02.000
SHARP'S SPECIALIZED CLEANING,JASON SHARP,Outside City Limits,561720,Cleaning Service,,2022-04-21 00:00:00.000,b700d496-83a9-409e-b832-2d9d8f51a0dd,,1130,SOLDIER CREEK,,,RD,,,GRANTS PASS,OR,97526,2025-09-26 10:44:02.000,BTAX-041882-09-2025,2026-08-31 10:44:02.000
SHARP'S SPECIALIZED CLEANING,EINGKY SHARP,Outside City Limits,561720,Cleaning Service,,2022-04-21 00:00:00.000,b700d496-83a9-409e-b832-2d9d8f51a0dd,,1130,SOLDIER CREEK,,,RD,,,GRANTS PASS,OR,97526,2025-09-26 10:44:02.000,BTAX-041882-09-2025,2026-08-31 10:44:02.000
"SHARP'S TARPS LTD             ",MONTE & BRETT  SHARP,Inside City Limits,451110,Retail-Sporting Goods,,1971-01-01 00:00:00.000,34A57C45-6AEB-4922-8378-F5305701E7FE,5414760832,2741,"HIGHLAND ",,NW,AVE,,,GRANTS PASS,OR,97526,2025-07-16 16:18:54.000,BTAX-040818-07-2025,2026-07-31 16:18:54.000
SHAWN BORMAN LANDSCAPE MANAGEMENT,SHAWN BORMAN,Inside City Limits,541320,Landscaping Services,,2016-04-15 00:00:00.000,b3d575a5-58ef-4c7a-a4cc-91534313ac76,5414505602,2514,LEONARD,,,RD,,,GRANTS PASS,OR,97527,2025-10-20 15:54:02.000,BTAX-042078-10-2025,2026-10-31 15:54:02.000
SHAWN BORMAN LANDSCAPE MANAGEMENT," ",Inside City Limits,541320,Landscaping Services,,2016-04-15 00:00:00.000,b3d575a5-58ef-4c7a-a4cc-91534313ac76,5414505602,2514,LEONARD,,,RD,,,GRANTS PASS,OR,97527,2025-10-20 15:54:02.000,BTAX-042078-10-2025,2026-10-31 15:54:02.000
SHAWN HUDDLESTON CONSTRUCTION,SHAWN  HUDDLESTON,Inside City Limits,238190,Contractor-General/Building Exterior,,2001-03-08 00:00:00.000,CA8AA9E9-89BC-4E43-8C26-13B1C7EC06F7,5417617185,444,GLENWOOD,,E,ST,,,GRANTS PASS,OR,97527,2025-10-08 09:46:00.000,BTAX-041970-10-2025,2026-09-30 09:46:00.000
SHAWN HUDDLESTON CONSTRUCTION,SHAWN  HUDDLESTON,Inside City Limits,238190,Contractor-General/Building Exterior,,2001-03-08 00:00:00.000,CA8AA9E9-89BC-4E43-8C26-13B1C7EC06F7,5417617185,444,GLENWOOD,,E,ST,,,GRANTS PASS,OR,97527,2025-08-08 15:19:10.000,BTAX-041136-08-2025,2026-08-31 15:19:10.000
"SHEAR PERFECTION SALON        ",KANDY  MECKFESSEL,Inside City Limits,812112,Beauty Salon,,2009-09-11 00:00:00.000,34FCD3C9-02D2-42DA-8B67-D661F1F7A7F2,5414503443,1457,"6TH ",,NE,ST,,UNIT A,GRANTS PASS,OR,97526,2026-02-04 14:50:12.000,BTAX-042734-02-2026,2027-01-31 14:50:12.000
SHEAR SKILL BARBERSHOP,KAYLA OLSON,Inside City Limits,812111,Barber Shop,,2022-12-09 00:00:00.000,78f383b0-8114-4c22-a4d0-f0ec145b79fb,5412911945,175,PARDEE,,,LN,,5,GRANTS PASS,OR,97527,2025-12-29 11:51:57.000,BTAX-042525-12-2025,2026-12-31 11:51:57.000
SHECKELLS REALTY,NOEL  SHECKELLS,Inside City Limits,531210,Real Estate Agents/Brokers,,2022-07-22 00:00:00.000,91157bd4-88e2-465f-8c9d-2eaadfe86d1b,5417785408,227,5TH,,NW,ST,,,GRANTS PASS,OR,97526,2025-08-26 10:26:10.000,BTAX-041553-08-2025,2026-08-31 10:26:10.000
SHERLOCK HOMES PLUMBING LLC,Ashton Petkus,Inside City Limits,238220,Plumber,,2022-02-10 00:00:00.000,2aa306c2-9dc6-4ee1-baf9-f7b6ef23c7a5,5416600101,1630,WILLIAMS,,,HWY,,#1025,GRANTS PASS,OR,97527,2025-05-19 11:17:27.000,BTAX-040383-05-2025,2026-05-31 11:17:27.000
SHERLOCK HOMES PLUMBING LLC,ASHTON PETKUS,Inside City Limits,238220,Plumber,,2022-02-10 00:00:00.000,2aa306c2-9dc6-4ee1-baf9-f7b6ef23c7a5,5416600101,1630,WILLIAMS,,,HWY,,#1025,GRANTS PASS,OR,97527,2025-05-19 11:17:27.000,BTAX-040383-05-2025,2026-05-31 11:17:27.000
SHERRI L SCOTT REAL ESTATE," ",Inside City Limits,531210,Real Estate Agents/Brokers,,2021-11-04 00:00:00.000,8e89d782-9255-4b2a-ad58-439ae12390b8,5416608739,442,MURPHY CREEK,,,RD,,,GRANTS PASS,OR,97527,2026-03-11 16:19:54.000,BTAX-042950-03-2026,2027-03-31 16:19:54.000
SHERRI L SCOTT REAL ESTATE,SHERRI SCOTT,Inside City Limits,531210,Real Estate Agents/Brokers,,2021-11-04 00:00:00.000,8e89d782-9255-4b2a-ad58-439ae12390b8,5416608739,442,MURPHY CREEK,,,RD,,,GRANTS PASS,OR,97527,2026-03-11 16:19:54.000,BTAX-042950-03-2026,2027-03-31 16:19:54.000
"SHLESINGER & DEVILLENEUVE     ",DAVID DEVILLENEUVE ITZAK SHLESINGER,Inside City Limits,541110,Lawyer,,1988-06-01 00:00:00.000,7C9E1AC1-CCFD-4B2D-9C40-3749A63F6513,5414858411,PO BOX 11616,,,,,,,EUGENE,OR,97440,2025-07-22 15:23:05.000,BTAX-040905-07-2025,2026-07-31 15:23:05.000
SHOWROOM & MANUFACTURING PLANT," ",Inside City Limits,442110,Retail-Furniture Store,QUALITY MATTRESS,1991-07-01 00:00:00.000,361B5E27-D4F8-4033-8C1D-CB674E3E49A2,5414766292,926,M,,SE,ST,,,GRANTS PASS,OR,97526,2025-09-09 16:09:55.000,BTAX-041717-09-2025,2026-09-30 16:09:55.000
SHOWROOM & MANUFACTURING PLANT,LYMAN R HOPPINS JR,Inside City Limits,442110,Retail-Furniture Store,QUALITY MATTRESS,1991-07-01 00:00:00.000,361B5E27-D4F8-4033-8C1D-CB674E3E49A2,5414766292,926,M,,SE,ST,,,GRANTS PASS,OR,97526,2025-09-09 16:09:55.000,BTAX-041717-09-2025,2026-09-30 16:09:55.000
SHUTTERFLY LIFETOUCH LLC,KAREN  SNOREK,Outside City Limits,541921,Photography,LIFETOUCH PHOTOGRAPHY,1986-11-17 00:00:00.000,32F20C8C-9617-42C7-A94D-BE007F34AE3B,9528264037,ATTN: TAX DEPT,,11000 VIKING DR,,,,,EDEN PRAIRIE,MN,55344,2025-09-18 13:08:32.000,BTAX-041818-09-2025,2026-09-30 13:08:32.000
"SI CASA FLORES                ",JOSE  FLORES,Inside City Limits,722511,Restaurant,,1996-10-15 00:00:00.000,6B3FDED1-1A5A-4E83-8288-62CA64663193,5416609726,202,BEACON,,NE,DR,,,GRANTS PASS,OR,97526,2025-07-25 10:49:31.000,BTAX-040977-07-2025,2026-07-31 10:49:31.000
"SI CASA XPRESS               ","JOSE ""MANUEL"" & ARACELY FLORES",Inside City Limits,722511,Restaurant,,2018-09-06 00:00:00.000,c3d042d9-c487-44b7-9cff-546a731a1c2f,5419561292,1105,STARLITE,,NW,PL,,,GRANTS PASS,OR,97526,2025-09-08 15:51:37.000,BTAX-041690-09-2025,2026-09-30 15:51:37.000
"SI CASA XPRESS               "," ",Inside City Limits,722511,Restaurant,,2018-09-06 00:00:00.000,c3d042d9-c487-44b7-9cff-546a731a1c2f,5419561292,1105,STARLITE,,NW,PL,,,GRANTS PASS,OR,97526,2025-09-08 15:51:37.000,BTAX-041690-09-2025,2026-09-30 15:51:37.000
"SI CASA XPRESS               ","JOSE ""MANUEL"" & ARACELY FLORES",Inside City Limits,722511,Restaurant,,2019-11-21 00:00:00.000,0aca2445-5b83-42b7-bd0e-b6a3962ab2f7,5419561292,502,UNION,,,AVE,,,GRANTS PASS,OR,97526,2025-12-15 11:58:51.000,BTAX-042461-12-2025,2026-12-31 11:58:51.000
"SI CASA XPRESS               "," ",Inside City Limits,722511,Restaurant,,2019-11-21 00:00:00.000,0aca2445-5b83-42b7-bd0e-b6a3962ab2f7,5419561292,502,UNION,,,AVE,,,GRANTS PASS,OR,97526,2025-12-15 11:58:51.000,BTAX-042461-12-2025,2026-12-31 11:58:51.000
SIEGFRIED / MARGRIT KNIPPERT RENTALS,MARGRIT & SIEGRIED  KNIPPERT,Outside City Limits,531110,Rental Units/Landlord,,1985-09-06 00:00:00.000,50971744-D95E-4B89-9E44-173D8334D95E,5036495314,6184,LOIS,,SE,ST,,,HILLSBORO,OR,97123,2025-07-22 10:49:53.000,BTAX-040855-07-2025,2026-07-31 10:49:53.000
"SIEMENS INDUSTRY INC         "," SIEMENS INDUSTRY INC",Outside City Limits,238190,Contractor-General/Building Exterior,,2007-08-30 00:00:00.000,15FFEBB5-28E5-4A67-933D-B954CB434FCA,3175963260,"C/O DUCHARME, MCMILLEN & ASSOC",,PO BOX 80600,,,,,INDIANAPOLIS,IN,46280,2025-08-01 09:46:33.000,BTAX-041055-08-2025,2026-08-31 09:46:33.000
"SIGHTS AND SOUNDS UNLIMITED   ",JES  WEBB,Inside City Limits,425120,Wholesale Agent,,1990-08-01 00:00:00.000,A82F2D9A-C3BA-4258-998C-CCD1351ED26E,5414768558,703,TOWNE,,,ST,,,GRANTS PASS,OR,97527,2025-07-15 16:04:40.000,BTAX-040779-07-2025,2026-07-31 16:04:40.000
SIGNATURE NAILS," ",Inside City Limits,812113,Nail Salon,,2020-05-19 00:00:00.000,b730424d-9e43-45f7-946b-68375952f092,5416598788,1317,PROSPECT,,NW,AVE,,,GRANTS PASS,OR,97526,2025-06-13 15:29:12.000,BTAX-040511-06-2025,2026-06-30 15:29:12.000
SIGNATURE NAILS,DORI O'DUANE,Inside City Limits,812113,Nail Salon,,2020-05-19 00:00:00.000,b730424d-9e43-45f7-946b-68375952f092,5416598788,1317,PROSPECT,,NW,AVE,,,GRANTS PASS,OR,97526,2025-06-13 15:29:12.000,BTAX-040511-06-2025,2026-06-30 15:29:12.000
SIGNCRAFT PREMIER IDENTITY SOLUTIONS INC," ",Outside City Limits,238210,Contractor-Electrical,,2016-07-06 00:00:00.000,8922cb73-38fa-4b7c-81e7-eeab64ed88ac,5416723170,PO BOX 1141,,,,,,,ROSEBURG,OR,97470,2025-10-09 14:34:22.000,BTAX-041979-10-2025,2026-10-31 14:34:22.000
SIGNCRAFT PREMIER IDENTITY SOLUTIONS INC,ELIAS MINAISE,Outside City Limits,238210,Contractor-Electrical,,2016-07-06 00:00:00.000,8922cb73-38fa-4b7c-81e7-eeab64ed88ac,5416723170,PO BOX 1141,,,,,,,ROSEBURG,OR,97470,2025-10-09 14:34:22.000,BTAX-041979-10-2025,2026-10-31 14:34:22.000
SIGNS BY J,J MAUST,Inside City Limits,711510,Artist,,2016-02-05 00:00:00.000,a1b48984-815d-487e-98b9-6e97adc61cba,5417617330,821,BRYN,,SW,CT,," ",GRANTS PASS,OR,97527,2025-07-10 12:57:02.000,BTAX-040657-07-2025,2026-07-31 12:57:02.000
SIGNS BY J,J MARSHALL,Inside City Limits,711510,Artist,,2016-02-05 00:00:00.000,a1b48984-815d-487e-98b9-6e97adc61cba,5417617330,821,BRYN,,SW,CT,," ",GRANTS PASS,OR,97527,2025-07-10 12:57:02.000,BTAX-040657-07-2025,2026-07-31 12:57:02.000
"SILKE COMMUNICATIONS SOLUTIONS, INC",JAMES SILKE JR,Outside City Limits,517110,Telecommunication-Wireless Carrier,,2014-11-21 00:00:00.000,4e6ad134-f379-42a4-bffe-26a7625e58b8,5419467309,181,INDUSTRIAL,,,DR,,,ROSEBURG,OR,97471,2026-01-12 15:15:10.000,BTAX-042608-01-2026,2027-01-31 15:15:10.000
"SILKE COMMUNICATIONS SOLUTIONS, INC"," ",Outside City Limits,517110,Telecommunication-Wireless Carrier,,2014-11-21 00:00:00.000,4e6ad134-f379-42a4-bffe-26a7625e58b8,5419467309,181,INDUSTRIAL,,,DR,,,ROSEBURG,OR,97471,2026-01-12 15:15:10.000,BTAX-042608-01-2026,2027-01-31 15:15:10.000
SIMILA INVESTMENTS RENTALS,CLIFF & SUSAN  SIMILA,Outside City Limits,531110,Rental Units/Landlord,,1989-07-01 00:00:00.000,A7C0E2E8-49D9-4D1E-B61A-344E9E866D8B,5414760583,305,HAZEL,,SW,WAY,,,GRANTS PASS,OR,97526,2025-07-07 12:44:57.000,BTAX-040617-07-2025,2026-07-31 12:44:57.000
SIRILUK VORACHUT,SIRILUK  VORACHUT,Inside City Limits,722511,Restaurant,ROYAL BARGE THAI CUISINE,1989-07-25 00:00:00.000,57060F4F-422C-4B30-8742-100A0E5F9BAD,5414746942,120,H,,SW,ST,,,GRANTS PASS,OR,97526,2026-02-09 12:31:04.000,BTAX-042763-02-2026,2027-02-28 12:31:04.000
SISKIYOU COMMUNITY HEALTH CENTER," SISKIYOU COMMUNITY HEALTH CENTER",Inside City Limits,621111,Medical-Physician,,2004-07-01 00:00:00.000,18C97AF9-4048-45C4-9273-5C97E4A1E9BD,5414713455,1701,"HAWTHORNE ",,NW,AVE,,,GRANTS PASS,OR,975261257,2025-08-14 14:58:23.000,BTAX-041265-08-2025,2026-08-31 14:58:23.000
"SISKIYOU COMMUNITY HEALTH CENTER "," ",Inside City Limits,621111,Medical-Physician,,2018-08-01 00:00:00.000,93f3a1ca-9070-4d6c-9772-0c1defdb9132,5414724737,"1701 ",HAWTHORNE,,NE,AVE,,,"GRANTS PASS ",OR,97526,2025-08-14 14:48:26.000,BTAX-041263-08-2025,2026-08-31 14:48:26.000
SISKIYOU COMMUNITY HEALTH CENTER," SISKIYOU COMMUNITY HEALTH CENTER",Inside City Limits,621111,Medical-Physician,,2021-06-07 00:00:00.000,2b3bf33e-1ed0-4f0a-85c6-cf978c0b31fb,5414713455,1701,"HAWTHORNE ",,NW,AVE,,STE 201,GRANTS PASS,OR,975261257,2025-08-14 15:00:31.000,BTAX-041266-08-2025,2026-08-31 15:00:31.000
SISKIYOU CORPORATION,ROBERT & WILLIAM  HODGE,Inside City Limits,339999,Manufacturing-Misc Manufacturing,,1978-01-01 00:00:00.000,4040C66E-60B1-4E7D-9F16-256DB6EC9318,5414798697,110,BOOTH,,SW,ST,,,GRANTS PASS,OR,97526,2025-07-14 10:58:04.000,BTAX-040713-07-2025,2026-07-31 10:58:04.000
"SISKIYOU PEDIATRIC CLINIC LLP ","K. JOHNSTON, K. BURNETT S. MARSHAK",Inside City Limits,621111,Medical-Physician,,1995-07-10 00:00:00.000,6BFF685E-E4A5-4A87-A6B0-72901607B4FC,5419555683,700,RAMSEY,,,AVE,,SUITE 204,GRANTS PASS,OR,97527,2025-07-23 13:16:21.000,BTAX-040953-07-2025,2026-07-31 13:16:21.000
"SISKIYOU PHYSICAL THERAPY     ",JESSE  ELLIOTT,Inside City Limits,621111,Medical-Physician,,2005-01-01 00:00:00.000,DA249977-DCD8-43C9-9D1F-4C5E8C4797E1,5414796936,PO BOX 2630,,,,,,,GRANTS PASS,OR,97528,2025-09-15 09:53:32.000,BTAX-041754-09-2025,2026-09-30 09:53:32.000
SISKIYOU TECHNOLOGY CONSULTANTS INC," ",Inside City Limits,238990,Contractor-Trade/Specialty,NETWORK ONE,2019-02-04 00:00:00.000,f270bf75-259e-4a37-8223-2897f9960159,8776302263,501,GUISEPPE,,,CT,,STE H,ROSEVILLE,CA,95678,2026-03-10 10:53:41.000,BTAX-042932-03-2026,2027-03-31 10:53:41.000
SISKIYOU TECHNOLOGY CONSULTANTS INC,CAEL WESTON,Inside City Limits,238990,Contractor-Trade/Specialty,NETWORK ONE,2019-02-04 00:00:00.000,f270bf75-259e-4a37-8223-2897f9960159,8776302263,501,GUISEPPE,,,CT,,STE H,ROSEVILLE,CA,95678,2026-03-10 10:53:41.000,BTAX-042932-03-2026,2027-03-31 10:53:41.000
SISKIYOU TREE EXPERTS,DOUGLAS TRIPP,Outside City Limits,238190,Contractor-General/Building Exterior,,2017-07-05 00:00:00.000,9f174192-6650-4823-aa53-e2c5889970e7,5414504085,PO BOX 1400,,,,,,,MERLIN,OR,97532,2025-08-18 12:36:57.000,BTAX-041317-08-2025,2026-07-31 12:36:57.000
SISKIYOU TREE EXPERTS," ",Outside City Limits,238190,Contractor-General/Building Exterior,,2017-07-05 00:00:00.000,9f174192-6650-4823-aa53-e2c5889970e7,5414504085,PO BOX 1400,,,,,,,MERLIN,OR,97532,2025-08-18 12:36:57.000,BTAX-041317-08-2025,2026-07-31 12:36:57.000
"SISTERS CLEANING SERVICES   ",LYDIA  KASPARIAN,Inside City Limits,561720,Cleaning Service,,2012-04-16 00:00:00.000,F7BB1CE0-A949-4B31-9094-0A5D7AFB9D23,5414502990,154,MOUNTAIN SPRINGS,,,DR,,,GRANTS PASS,OR,97527,2025-07-18 15:34:53.000,BTAX-040835-07-2025,2026-07-31 15:34:53.000
"SIVSAGAR HOSPITALITY LLC      ",BHARAT & VAISHALI B  PATEL,Inside City Limits,721110,Hotel/Motel,"BESTWAY INN ",2006-01-01 00:00:00.000,C625CD64-609B-43CA-A856-BECB68F09633,5414792952,1253,"6TH ",,NE,,,,GRANTS PASS,OR,97526,2025-07-15 08:56:09.000,BTAX-040732-07-2025,2026-07-31 08:56:09.000
"SIX ROBBLEES' INC             ",ANDY  ROBBLEE,Inside City Limits,441310,Retail-Automotive Parts & Accessories,,2004-04-01 00:00:00.000,B42A96D6-4BB7-49FD-87AF-3FA69045E057,5418304752,1258,REDWOOD,,,AVE,,,GRANTS PASS,OR,97527,2026-01-05 14:30:16.000,BTAX-042562-01-2026,2027-01-31 14:30:16.000
"SIZZLER USA RESTAURANTS, INC.",CHRIS PERKINS,Inside City Limits,722511,Restaurant,SIZZLER #552,2021-01-05 00:00:00.000,2ddc845a-4f3b-4ad9-8886-d6da5b0d0cbb,9494918394,23352,MADERO,,,RD,,STE B,MISSION VIEJO,CA,92691,2025-05-13 11:25:30.000,BTAX-040333-05-2025,2026-05-31 11:25:30.000
"SIZZLER USA RESTAURANTS, INC."," ",Inside City Limits,722511,Restaurant,SIZZLER #552,2021-01-05 00:00:00.000,2ddc845a-4f3b-4ad9-8886-d6da5b0d0cbb,9494918394,23352,MADERO,,,RD,,STE B,MISSION VIEJO,CA,92691,2025-05-13 11:25:30.000,BTAX-040333-05-2025,2026-05-31 11:25:30.000
"SKINCARE BY DAWN & CO LLC              ",DAWN MEWHINNEY,Inside City Limits,812112,Beauty Salon,,2013-10-01 00:00:00.000,0884C0DD-60BA-42DE-A684-394FBDC4A083,5412189899,1012,6TH,,NW,ST,,,GRANTS PASS,OR,97526,2025-12-15 14:57:47.000,BTAX-042473-12-2025,2026-12-31 14:57:47.000
"SKINCARE BY DAWN & CO LLC              "," ",Inside City Limits,812112,Beauty Salon,,2013-10-01 00:00:00.000,0884C0DD-60BA-42DE-A684-394FBDC4A083,5412189899,1012,6TH,,NW,ST,,,GRANTS PASS,OR,97526,2025-12-15 14:57:47.000,BTAX-042473-12-2025,2026-12-31 14:57:47.000
SKY 7 MARKET 6 LLC," ",Inside City Limits,454390,Retail-Misc Direct Selling Establishment,FARMERS MARKET,2022-07-06 00:00:00.000,f2bace81-d2e1-4359-80b7-95c64bc386ea,4083855647,424,PEACH,,S,ST,,,MEDFORD,OR,97501,2025-07-09 10:18:44.000,BTAX-040633-07-2025,2026-07-31 10:18:44.000
SKY 7 MARKET 6 LLC,BALWINDER & BHUPINDER SINGH,Inside City Limits,454390,Retail-Misc Direct Selling Establishment,FARMERS MARKET,2022-07-06 00:00:00.000,f2bace81-d2e1-4359-80b7-95c64bc386ea,4083855647,424,PEACH,,S,ST,,,MEDFORD,OR,97501,2025-07-09 10:18:44.000,BTAX-040633-07-2025,2026-07-31 10:18:44.000
SLAYDEN CONSTRUCTORS INC," ",Outside City Limits,238190,Contractor-General/Building Exterior,,2006-08-01 00:00:00.000,4A0117E5-4265-450B-AB48-CAE637AF8B32,5037691969,8001,ARISTA,,,PL,,500,BROOMFIELD,CO,80021,2025-07-01 14:41:54.000,BTAX-040591-07-2025,2026-07-31 14:41:54.000
SLAYDEN CONSTRUCTORS INC," ",Outside City Limits,238190,Contractor-General/Building Exterior,,2006-08-01 00:00:00.000,4A0117E5-4265-450B-AB48-CAE637AF8B32,5037691969,8001,ARISTA,,,PL,,500,BROOMFIELD,CO,80021,2025-07-01 14:41:54.000,BTAX-040591-07-2025,2026-07-31 14:41:54.000
SLETTEN CONSTRUCTION COMPANY," ",Outside City Limits,236118,Const-Residential Remodeler,,2020-01-02 00:00:00.000,7d0de03e-c8b8-4c0b-9e87-206f5148d9ef,4067617920,1000,25TH,,,ST,N,,GREAT FALLS,MT,59401,2026-01-13 12:35:33.000,BTAX-042628-01-2026,2027-01-31 12:35:33.000
SLETTEN CONSTRUCTION COMPANY,BO SCOTT,Outside City Limits,236118,Const-Residential Remodeler,,2020-01-02 00:00:00.000,7d0de03e-c8b8-4c0b-9e87-206f5148d9ef,4067617920,1000,25TH,,,ST,N,,GREAT FALLS,MT,59401,2026-01-13 12:35:33.000,BTAX-042628-01-2026,2027-01-31 12:35:33.000
SMART SOLAR ENERGY,JORDAN Showers,Outside City Limits,238220,Solar Equipment Installation,,2020-11-01 00:00:00.000,3dea6d52-a390-4424-ab6c-0efe7e887075,9716452487,10940,BARNES,,SW,RD,,250,PORTLAND,OR,97225,2025-07-15 16:28:03.000,BTAX-040784-07-2025,2026-07-31 16:28:03.000
"SMEED SOUND SERVICE, INC      ",GLENN  SMEED,Outside City Limits,237130,Contractor-Telecommunications,"SMEED COMMUNICATION SERVICES, INC.",2002-09-04 00:00:00.000,0C08F000-6152-4A14-A9E2-4C03557792F4,5416861654,790,8TH,,W,AVE,,,EUGENE,OR,97402,2026-02-03 15:07:07.000,BTAX-042725-02-2026,2027-02-28 15:07:07.000
SMILE MAKERS DENTURE AND DENTAL," ",Inside City Limits,621210,Medical-Dentist,,2018-07-01 00:00:00.000,12dc3f53-64db-4029-bf55-30f8d17c3ec1,5414768338,445,SCENIC,,NE,DR,,,GRANTS PASS,OR,97526,2025-06-13 14:41:09.000,BTAX-040505-06-2025,2026-06-30 14:41:09.000
SMILE MAKERS DENTURE AND DENTAL,J. MATT TRIPP,Inside City Limits,621210,Medical-Dentist,,2018-07-01 00:00:00.000,12dc3f53-64db-4029-bf55-30f8d17c3ec1,5414768338,445,SCENIC,,NE,DR,,,GRANTS PASS,OR,97526,2025-06-13 14:41:09.000,BTAX-040505-06-2025,2026-06-30 14:41:09.000
SMITH AIR & METAL INC,MICHAEL  SMITH,Outside City Limits,238220,Contractor-HVAC Services,,2010-11-01 00:00:00.000,FB503522-D435-4467-8213-BAD42E91FBA1,5418997491,PO BOX 1655,,,,,,,JACKSONVILLE,OR,97530,2025-09-09 10:56:40.000,BTAX-041696-09-2025,2026-09-30 10:56:40.000
SMITH ENGINEERING LLC,Brandon Smith,Outside City Limits,541330,Engineering Services,,2019-03-21 00:00:00.000,c4177ff2-525a-497e-aed7-90c63c74287b,3604343148,1291,SARDINE CREEK,,,RD,,,GOLD HILL,OR,97525,2026-03-10 10:16:38.000,BTAX-042927-03-2026,2027-03-31 10:16:38.000
SMITH ENGINEERING LLC,BRANDON SMITH,Outside City Limits,541330,Engineering Services,,2019-03-21 00:00:00.000,c4177ff2-525a-497e-aed7-90c63c74287b,3604343148,1291,SARDINE CREEK,,,RD,,,GOLD HILL,OR,97525,2026-03-10 10:16:38.000,BTAX-042927-03-2026,2027-03-31 10:16:38.000
SMITH FIVE ELECTRIC LLC,DAVE SMITH,Inside City Limits,238210,Contractor-Electrical,,2016-03-01 00:00:00.000,43012088-5f69-432b-a932-c27bd31adbfd,5417610857,295,BELMONT,," ",PL,," ",GRANTS PASS,OR,97526,2026-02-27 08:57:29.000,BTAX-042854-02-2026,2027-02-28 08:57:29.000
SMITH FIVE ELECTRIC LLC,DAVE SMITH,Inside City Limits,238210,Contractor-Electrical,,2016-03-01 00:00:00.000,43012088-5f69-432b-a932-c27bd31adbfd,5417610857,295,BELMONT,," ",PL,," ",GRANTS PASS,OR,97526,2026-02-27 08:57:29.000,BTAX-042854-02-2026,2027-02-28 08:57:29.000
"SMITHEY INC   ",ALEXIS SMITHEY,Inside City Limits,453110,Florist,ROGUE FLORIST & GIFTS,2006-10-03 00:00:00.000,A956A4B3-5260-40BB-B7B4-29F357785601,5414768831,328,6TH,,SW,ST,,,GRANTS PASS,OR,97526,2026-01-02 14:31:37.000,BTAX-042541-01-2026,2026-12-31 14:31:37.000
SMITH'S LANDSCAPING & SERVICES," ",Outside City Limits,541320,Landscaping Services,,2015-04-28 00:00:00.000,92B80D56-1DF4-494E-8078-95B6635B04D8,5416602311,6155,TUNNEL LOOP,,,RD,,,GRANTS PASS,OR,97526,2026-03-13 15:00:05.000,BTAX-042967-03-2026,2027-03-31 15:00:05.000
SMITH'S LANDSCAPING & SERVICES,Spencer Smith,Outside City Limits,541320,Landscaping Services,,2015-04-28 00:00:00.000,92B80D56-1DF4-494E-8078-95B6635B04D8,5416602311,6155,TUNNEL LOOP,,,RD,,,GRANTS PASS,OR,97526,2026-03-13 15:00:05.000,BTAX-042967-03-2026,2027-03-31 15:00:05.000
SMITH'S LANDSCAPING & SERVICES,BRITTANY SMITH,Outside City Limits,541320,Landscaping Services,,2015-04-28 00:00:00.000,92B80D56-1DF4-494E-8078-95B6635B04D8,5416602311,6155,TUNNEL LOOP,,,RD,,,GRANTS PASS,OR,97526,2026-03-13 15:00:05.000,BTAX-042967-03-2026,2027-03-31 15:00:05.000
SMJ CONSULTING INC," ",Inside City Limits,541990,Professional-Misc,TUMMY SPA,2016-05-13 00:00:00.000,dea91a87-b3f5-4c25-900c-36cf96d8223d,5419443990,1018,7TH,,NE,ST,," ",GRANTS PASS,OR,97526,2025-10-06 16:27:11.000,BTAX-041957-10-2025,2026-10-31 16:27:11.000
SMJ CONSULTING INC,REGINA PURTZER,Inside City Limits,541990,Professional-Misc,TUMMY SPA,2016-05-13 00:00:00.000,dea91a87-b3f5-4c25-900c-36cf96d8223d,5419443990,1018,7TH,,NE,ST,," ",GRANTS PASS,OR,97526,2025-10-06 16:27:11.000,BTAX-041957-10-2025,2026-10-31 16:27:11.000
SMOKE SHACK DL," ",Inside City Limits,453991,Retail-Tobacco Store,,2018-09-11 00:00:00.000,a1bd79ee-8081-424f-8903-963a12c4be96,5412953020,225,8TH,,SE,ST,,,GRANTS PASS,OR,97526,2026-01-21 12:33:27.000,BTAX-042667-01-2026,2026-12-31 12:33:27.000
SMOKE SHACK DL,RAKESH SHARMA,Inside City Limits,453991,Retail-Tobacco Store,,2018-09-11 00:00:00.000,a1bd79ee-8081-424f-8903-963a12c4be96,5412953020,225,8TH,,SE,ST,,,GRANTS PASS,OR,97526,2026-01-21 12:33:27.000,BTAX-042667-01-2026,2026-12-31 12:33:27.000
SMOKEHOUSE BBQ," ",Inside City Limits,722330,Food-Mobile/Ice Cream Truck,,2020-06-01 00:00:00.000,699949ce-ab1e-48d4-b6dd-be7c7c34815c,5412374982,927,FRUITDALE,,,DR,,,GRANTS PASS,OR,97527,2025-06-13 11:10:25.000,BTAX-040495-06-2025,2026-06-30 11:10:25.000
